Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L POR X [px]	L POR Y [px]	L Event Info
32558271060	SMP	1	12.06	12.06	695.97	521.47	Fixation
32558275057	SMP	1	12.06	12.06	697.19	521.85	Fixation
32558279102	SMP	1	12.05	12.05	696.12	521.24	Fixation
32558283152	SMP	1	12.05	12.05	697.65	519.79	Fixation
32558287107	SMP	1	12.09	12.09	695.99	516.62	Fixation
32558291071	SMP	1	12.09	12.09	695.27	516.39	Fixation
32558295103	SMP	1	11.98	11.98	694.71	515.69	Fixation
32558299052	SMP	1	12.03	12.03	694.84	515.59	Fixation
32558303053	SMP	1	11.97	11.97	694.98	514.72	Fixation
32558307049	SMP	1	12.03	12.03	694.43	514.08	Fixation
32558311116	SMP	1	12.00	12.00	693.78	512.94	Fixation
32558315081	SMP	1	12.00	12.00	692.34	512.67	Fixation
32558319059	SMP	1	12.08	12.08	690.68	511.12	Fixation
32558323063	SMP	1	12.07	12.07	690.77	510.48	Fixation
32558327059	SMP	1	12.28	12.28	690.34	511.80	Fixation
32558331096	SMP	1	12.10	12.10	691.58	513.36	Fixation
32558335057	SMP	1	12.12	12.12	695.23	514.50	Fixation
32558339056	SMP	1	12.03	12.03	696.12	515.42	Fixation
32558343119	SMP	1	12.14	12.14	701.28	515.81	Fixation
32558347078	SMP	1	12.03	12.03	704.13	517.18	Fixation
32558351049	SMP	1	11.98	11.98	705.91	518.02	Fixation
32558355136	SMP	1	12.13	12.13	710.58	520.30	Fixation
32558359077	SMP	1	11.98	11.98	714.14	522.97	Fixation
32558363072	SMP	1	12.24	12.24	714.10	523.49	Fixation
32558367051	SMP	1	12.03	12.03	717.62	525.23	Fixation
32558371058	SMP	1	12.06	12.06	718.53	526.10	Fixation
32558375050	SMP	1	11.99	11.99	722.23	527.45	Fixation
32558379140	SMP	1	12.02	12.02	721.91	527.31	Fixation
32558383062	SMP	1	12.22	12.22	723.13	529.10	Saccade
32558387065	SMP	1	12.04	12.04	720.69	529.91	Saccade
32558391075	SMP	1	12.23	12.23	717.56	531.52	Saccade
32558395065	SMP	1	12.30	12.30	717.27	534.16	Saccade
32558399059	SMP	1	12.59	12.59	711.46	534.77	Saccade
32558403061	SMP	1	12.29	12.29	706.09	532.36	Saccade
32558407071	SMP	1	12.35	12.35	701.61	532.61	Saccade
32558411094	SMP	1	13.10	13.10	718.64	531.93	Saccade
32558415057	SMP	1	12.67	12.67	804.90	680.98	Saccade
32558419074	SMP	1	13.32	13.32	788.78	646.09	Saccade
32558423078	SMP	1	18.12	18.12	0.00	0.00	Saccade
32558427055	SMP	1	9.82	9.82	965.15	937.91	Saccade
32558431043	SMP	1	10.41	10.41	0.00	0.00	Saccade
32558435048	SMP	1	11.80	11.80	0.00	0.00	Saccade
32558439052	SMP	1	11.74	11.74	0.00	0.00	Saccade
32558443121	SMP	1	11.39	11.39	0.00	0.00	Blink
32558447105	SMP	1	11.50	11.50	0.00	0.00	Blink
32558451101	SMP	1	8.35	8.35	0.00	0.00	Blink
32558455138	SMP	1	8.85	8.85	0.00	0.00	Blink
32558459058	SMP	1	0.00	0.00	0.00	0.00	Blink
32558463065	SMP	1	13.09	13.09	0.00	0.00	Blink
32558467091	SMP	1	7.76	7.76	0.00	0.00	Blink
32558471045	SMP	1	7.44	7.44	0.00	0.00	Blink
32558475057	SMP	1	7.43	7.43	0.00	0.00	Blink
32558479107	SMP	1	7.33	7.33	0.00	0.00	Blink
32558483134	SMP	1	7.17	7.17	0.00	0.00	Blink
32558487086	SMP	1	8.05	8.05	0.00	0.00	Blink
32558491052	SMP	1	8.11	8.11	0.00	0.00	Blink
32558495058	SMP	1	8.86	8.86	0.00	0.00	Blink
32558499078	SMP	1	7.56	7.56	0.00	0.00	Blink
32558503055	SMP	1	7.83	7.83	0.00	0.00	Blink
32558507056	SMP	1	0.00	0.00	0.00	0.00	Saccade
32558511078	SMP	1	7.06	7.06	0.00	0.00	Saccade
32558515054	SMP	1	10.21	10.21	0.00	0.00	Saccade
32558519063	SMP	1	5.30	5.30	1283.28	956.76	Saccade
32558523050	SMP	1	0.00	0.00	0.00	0.00	Saccade
32558527044	SMP	1	8.39	8.39	0.00	0.00	Saccade
32558531061	SMP	1	7.00	3.00	0.00	0.00	Saccade
32558535051	SMP	1	7.52	7.52	0.00	0.00	Saccade
32558539043	SMP	1	9.81	9.81	415.30	962.69	Saccade
32558543087	SMP	1	13.59	13.59	536.15	966.93	Saccade
32558547044	SMP	1	22.61	22.61	251.44	955.37	Saccade
32558551082	SMP	1	0.00	0.00	0.00	0.00	Saccade
32558555076	SMP	1	17.44	17.44	0.00	0.00	Saccade
32558559047	SMP	1	15.69	15.69	0.00	0.00	Saccade
32558563039	SMP	1	13.20	13.20	752.16	835.10	Saccade
32558567047	SMP	1	15.33	15.33	604.48	856.59	Saccade
32558571046	SMP	1	12.95	12.95	733.13	815.48	Saccade
32558575064	SMP	1	13.36	13.36	634.38	638.74	Saccade
32558579071	SMP	1	13.25	13.25	622.77	688.04	Saccade
32558583047	SMP	1	12.98	12.98	736.84	508.89	Saccade
32558587087	SMP	1	12.26	12.26	725.45	659.35	Saccade
32558591050	SMP	1	12.46	12.46	731.17	496.10	Saccade
32558595064	SMP	1	12.14	12.14	634.25	735.62	Saccade
32558599039	SMP	1	11.96	11.96	666.17	505.33	Saccade
32558603052	SMP	1	12.11	12.11	599.13	495.79	Saccade
32558607039	SMP	1	12.21	12.21	615.57	499.17	Saccade
32558611071	SMP	1	12.21	12.21	617.94	506.43	Saccade
32558615155	SMP	1	12.63	12.63	628.45	506.28	Saccade
32558619169	SMP	1	12.54	12.54	627.80	512.02	Saccade
32558623055	SMP	1	12.32	12.32	626.80	502.63	Saccade
32558627041	SMP	1	12.67	12.67	744.53	502.13	Saccade
32558631033	SMP	1	12.80	12.80	781.52	503.32	Saccade
32558635041	SMP	1	12.48	12.48	821.07	481.85	Saccade
32558639074	SMP	1	12.66	12.66	626.14	498.64	Saccade
32558643242	SMP	1	12.32	12.32	629.40	500.95	Saccade
32558647050	SMP	1	12.22	12.22	812.90	501.30	Saccade
32558651047	SMP	1	12.59	12.59	646.93	496.09	Saccade
32558655070	SMP	1	12.15	12.15	680.87	499.36	Saccade
32558659069	SMP	1	12.72	12.72	701.10	499.43	-
32558663041	SMP	1	12.69	12.69	707.35	496.99	-
32558667036	SMP	1	12.81	12.81	722.81	500.85	-
32558671064	SMP	1	12.72	12.72	691.52	502.40	-
32558675054	SMP	1	12.67	12.67	673.00	478.89	Saccade
32558679044	SMP	1	12.75	12.75	703.61	484.07	Saccade
32558683063	SMP	1	12.63	12.63	694.57	506.50	Saccade
32558687094	SMP	1	12.64	12.64	705.44	507.27	Saccade
32558691045	SMP	1	12.68	12.68	696.05	509.63	Saccade
32558695033	SMP	1	12.68	12.68	706.66	515.45	Saccade
32558699032	SMP	1	12.61	12.61	713.60	518.32	Saccade
32558703047	SMP	1	12.60	12.60	719.66	522.37	Saccade
32558707069	SMP	1	12.47	12.47	729.38	522.31	Saccade
32558711047	SMP	1	12.52	12.52	744.01	528.43	Saccade
32558715046	SMP	1	12.51	12.51	739.53	527.44	Saccade
32558719048	SMP	1	12.69	12.69	744.85	527.99	Saccade
32558723059	SMP	1	12.67	12.67	747.97	531.91	Saccade
32558727031	SMP	1	12.60	12.60	744.12	533.20	Saccade
32558731051	SMP	1	12.51	12.51	744.98	534.15	Saccade
32558735147	SMP	1	12.57	12.57	740.36	533.84	Saccade
32558739054	SMP	1	12.61	12.61	733.97	533.42	Saccade
32558743089	SMP	1	12.54	12.54	738.64	533.17	Saccade
32558747044	SMP	1	12.59	12.59	735.15	531.66	-
32558751062	SMP	1	12.65	12.65	736.84	532.88	Saccade
32558755082	SMP	1	12.71	12.71	730.33	530.25	Saccade
32558759034	SMP	1	12.76	12.76	730.28	529.68	Saccade
32558763013	SMP	1	12.70	12.70	727.11	528.58	Saccade
32558767040	SMP	1	12.53	12.53	722.08	527.78	Saccade
32558771043	SMP	1	12.71	12.71	714.73	524.93	Saccade
32558775045	SMP	1	12.82	12.82	692.21	523.27	Saccade
32558779055	SMP	1	12.45	12.45	688.83	523.44	Saccade
32558783054	SMP	1	12.82	12.82	680.96	523.80	Saccade
32558787054	SMP	1	12.59	12.59	675.41	523.62	Saccade
32558791038	SMP	1	12.75	12.75	672.76	523.79	Saccade
32558795032	SMP	1	12.71	12.71	672.06	523.40	Fixation
32558799045	SMP	1	12.74	12.74	676.32	523.79	Fixation
32558803061	SMP	1	12.79	12.79	676.32	523.82	Fixation
32558807034	SMP	1	12.67	12.67	675.78	524.31	Fixation
32558811043	SMP	1	12.75	12.75	673.85	524.35	Fixation
32558815045	SMP	1	12.74	12.74	672.28	525.69	Fixation
32558819072	SMP	1	12.65	12.65	672.76	526.76	Fixation
32558823045	SMP	1	12.84	12.84	674.02	526.96	Fixation
32558827032	SMP	1	12.84	12.84	675.29	527.29	Fixation
32558831065	SMP	1	12.88	12.88	675.95	528.17	Fixation
32558835041	SMP	1	12.87	12.87	677.15	528.48	Fixation
32558839028	SMP	1	12.84	12.84	677.44	528.46	Fixation
32558843061	SMP	1	12.88	12.88	676.95	528.54	Fixation
32558847063	SMP	1	12.85	12.85	675.63	529.63	Fixation
32558851037	SMP	1	12.93	12.93	674.51	530.73	Fixation
32558855063	SMP	1	12.90	12.90	674.64	531.34	Fixation
32558859034	SMP	1	12.90	12.90	675.49	532.21	Fixation
32558863029	SMP	1	12.98	12.98	675.85	533.60	Fixation
32558867047	SMP	1	13.03	13.03	676.09	533.87	Fixation
32558871034	SMP	1	12.96	12.96	675.32	534.78	Fixation
32558875041	SMP	1	12.98	12.98	674.61	534.16	Fixation
32558879069	SMP	1	12.99	12.99	674.19	534.22	Fixation
32558883039	SMP	1	13.05	13.05	674.33	534.60	Fixation
32558887031	SMP	1	13.01	13.01	674.10	535.13	Fixation
32558891063	SMP	1	13.01	13.01	675.30	535.82	Fixation
32558895050	SMP	1	12.82	12.82	676.95	536.80	Fixation
32558899040	SMP	1	12.96	12.96	677.70	537.92	Fixation
32558902983	SMP	1	12.92	12.92	675.88	536.80	Fixation
32558907027	SMP	1	12.88	12.88	677.41	537.31	Fixation
32558911055	SMP	1	12.86	12.86	677.73	536.34	Fixation
32558915103	SMP	1	12.92	12.92	677.73	536.00	Fixation
32558919015	SMP	1	12.93	12.93	679.93	535.84	Fixation
32558923057	SMP	1	12.86	12.86	679.42	534.73	Fixation
32558927045	SMP	1	12.91	12.91	679.53	531.50	Fixation
32558931040	SMP	1	12.85	12.85	678.59	532.72	Fixation
32558935020	SMP	1	12.89	12.89	679.15	530.52	Fixation
32558939052	SMP	1	12.85	12.85	678.85	529.42	Fixation
32558943086	SMP	1	12.61	12.61	679.54	526.48	Fixation
32558947055	SMP	1	12.87	12.87	678.82	524.79	Fixation
32558950919	SMP	1	12.80	12.80	679.26	523.78	Fixation
32558955045	SMP	1	12.67	12.67	679.48	522.78	Fixation
32558959065	SMP	1	12.87	12.87	678.74	523.78	Fixation
32558963038	SMP	1	12.88	12.88	678.60	524.33	Fixation
32558966983	SMP	1	12.81	12.81	680.88	524.21	Fixation
32558971046	SMP	1	12.85	12.85	679.36	527.64	Fixation
32558975026	SMP	1	12.68	12.68	679.04	527.40	Fixation
32558979057	SMP	1	12.70	12.70	676.64	528.32	Fixation
32558982920	SMP	1	12.45	12.45	677.95	528.26	Fixation
32558987043	SMP	1	12.52	12.52	676.86	530.79	Fixation
32558991036	SMP	1	12.47	12.47	678.73	531.98	Fixation
32558995033	SMP	1	12.53	12.53	679.59	534.13	Fixation
32558998897	SMP	1	12.53	12.53	676.73	533.75	Fixation
32559003023	SMP	1	12.47	12.47	678.29	534.54	Fixation
32559007048	SMP	1	12.36	12.36	677.74	533.34	Fixation
32559011052	SMP	1	12.36	12.36	676.78	533.66	Fixation
32559014923	SMP	1	12.48	12.48	675.45	530.68	Fixation
32559019030	SMP	1	12.33	12.33	678.83	532.73	Fixation
32559023044	SMP	1	12.25	12.25	680.84	533.49	Fixation
32559027058	SMP	1	12.34	12.34	679.37	532.57	Fixation
32559031029	SMP	1	12.20	12.20	679.27	530.04	Fixation
32559035054	SMP	1	12.21	12.21	678.35	529.48	Fixation
32559039040	SMP	1	12.04	12.04	675.96	526.68	Fixation
32559043020	SMP	1	12.16	12.16	677.01	528.87	Fixation
32559046913	SMP	1	12.15	12.15	676.28	525.74	Fixation
32559051044	SMP	1	12.11	12.11	675.58	526.13	Fixation
32559055049	SMP	1	12.07	12.07	674.99	525.20	Fixation
32559059034	SMP	1	12.09	12.09	674.85	524.53	Fixation
32559062896	SMP	1	11.96	11.96	674.45	523.60	Fixation
32559067025	SMP	1	11.96	11.96	673.69	522.74	Fixation
32559071001	SMP	1	11.95	11.95	672.81	521.52	Fixation
32559075031	SMP	1	11.98	11.98	671.71	522.29	Fixation
32559078944	SMP	1	11.94	11.94	672.16	522.37	Fixation
32559083039	SMP	1	11.98	11.98	672.17	524.26	Fixation
32559087010	SMP	1	11.96	11.96	670.91	522.78	Fixation
32559091033	SMP	1	11.92	11.92	670.71	523.52	Fixation
32559094905	SMP	1	11.87	11.87	670.52	524.14	Fixation
32559099025	SMP	1	11.93	11.93	668.02	523.15	Fixation
32559103023	SMP	1	11.92	11.92	668.92	525.32	Fixation
32559107074	SMP	1	12.04	12.04	666.20	525.53	Fixation
32559110923	SMP	1	11.82	11.82	665.59	525.52	Fixation
32559115055	SMP	1	11.87	11.87	664.76	526.36	Fixation
32559119039	SMP	1	11.82	11.82	665.33	526.98	Fixation
32559123040	SMP	1	11.88	11.88	663.21	526.11	Fixation
32559126896	SMP	1	11.81	11.81	662.07	525.72	Fixation
32559131018	SMP	1	11.78	11.78	662.69	526.37	Fixation
32559135019	SMP	1	11.77	11.77	662.17	525.99	Fixation
32559139043	SMP	1	11.87	11.87	661.35	526.49	Fixation
32559142904	SMP	1	11.81	11.81	661.83	527.28	Fixation
32559147035	SMP	1	11.83	11.83	661.95	526.58	Fixation
32559151026	SMP	1	11.76	11.76	662.97	526.33	Fixation
32559155052	SMP	1	11.77	11.77	662.98	526.17	Fixation
32559158911	SMP	1	11.82	11.82	662.85	525.40	Fixation
32559163022	SMP	1	11.83	11.83	663.41	525.59	Fixation
32559166895	SMP	1	11.72	11.72	663.89	525.59	Fixation
32559170901	SMP	1	11.95	11.95	664.27	525.69	Fixation
32559174908	SMP	1	11.85	11.85	663.80	525.90	Fixation
32559178926	SMP	1	11.84	11.84	664.78	525.59	Fixation
32559182926	SMP	1	11.79	11.79	664.45	525.30	Fixation
32559186919	SMP	1	11.90	11.90	664.40	524.36	Fixation
32559190891	SMP	1	11.82	11.82	663.86	523.65	Fixation
32559194889	SMP	1	11.86	11.86	664.67	523.67	Fixation
32559198891	SMP	1	11.93	11.93	664.10	525.12	Fixation
32559202926	SMP	1	11.83	11.83	663.66	524.70	Fixation
32559206902	SMP	1	11.82	11.82	661.65	521.96	Fixation
32559210907	SMP	1	11.89	11.89	661.03	521.40	Fixation
32559214913	SMP	1	11.89	11.89	659.33	520.16	Fixation
32559218898	SMP	1	11.81	11.81	658.58	518.76	Fixation
32559222919	SMP	1	11.82	11.82	655.12	517.37	Fixation
32559226900	SMP	1	11.82	11.82	656.31	516.90	Fixation
32559230896	SMP	1	11.91	11.91	654.57	516.55	Fixation
32559234893	SMP	1	11.90	11.90	653.15	516.10	Fixation
32559238897	SMP	1	11.90	11.90	651.94	516.08	Fixation
32559242923	SMP	1	11.88	11.88	650.89	514.28	Fixation
32559246936	SMP	1	11.82	11.82	649.67	513.45	Fixation
32559250911	SMP	1	11.91	11.91	648.91	514.75	Fixation
32559254901	SMP	1	11.76	11.76	647.21	515.34	Fixation
32559258895	SMP	1	11.72	11.72	647.34	515.61	Fixation
32559262900	SMP	1	11.72	11.72	647.05	514.13	Fixation
32559266898	SMP	1	11.74	11.74	648.17	515.65	Fixation
