Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L POR X [px]	L POR Y [px]	L Event Info
84042967000	SMP	1	10.71	10.71	978.64	334.07	Saccade
84042970991	SMP	1	10.70	10.70	976.24	312.35	Saccade
84042974997	SMP	1	9.90	9.90	971.59	301.82	Saccade
84042978994	SMP	1	10.16	10.16	976.58	330.30	Saccade
84042983009	SMP	1	10.63	10.63	977.35	306.77	-
84042986989	SMP	1	10.64	10.64	984.59	316.78	-
84042990980	SMP	1	10.63	10.63	981.74	318.76	-
84042994991	SMP	1	10.25	10.25	983.64	314.14	-
84042998985	SMP	1	10.26	10.26	987.72	304.65	-
84043002915	SMP	1	10.05	10.05	981.90	296.97	-
84043006988	SMP	1	11.41	11.41	989.68	407.14	-
84043011016	SMP	1	10.69	10.69	993.14	307.34	-
84043015006	SMP	1	9.96	9.96	987.01	294.86	-
84043018981	SMP	1	11.35	11.35	1000.65	409.41	-
84043023004	SMP	1	10.25	10.25	990.28	294.46	-
84043026998	SMP	1	10.22	10.22	991.74	295.51	-
84043031017	SMP	1	10.23	10.23	995.25	294.42	-
84043034985	SMP	1	10.18	10.18	993.12	296.40	-
84043038999	SMP	1	12.50	12.50	1004.91	417.51	-
84043043010	SMP	1	12.48	12.48	999.03	420.63	-
84043047000	SMP	1	10.10	10.10	991.76	292.78	-
84043050975	SMP	1	11.83	11.83	1015.91	426.76	-
84043054986	SMP	1	10.20	10.20	996.52	292.13	-
84043058978	SMP	1	13.12	13.12	1012.08	459.35	-
84043063020	SMP	1	10.17	10.17	1000.89	293.86	Blink
84043067044	SMP	1	11.82	11.82	1017.37	432.47	Blink
84043071023	SMP	1	11.84	11.84	1021.27	431.54	Blink
84043075034	SMP	1	12.51	12.51	1023.54	434.14	Blink
84043078990	SMP	1	13.86	13.86	1013.01	492.80	Blink
84043082979	SMP	1	11.58	11.58	1011.79	387.35	Blink
84043086994	SMP	1	10.19	10.19	1007.22	295.61	Blink
84043090997	SMP	1	10.24	10.24	1008.08	296.88	Blink
84043095000	SMP	1	11.54	11.54	1006.03	413.98	Blink
84043098985	SMP	1	10.27	10.27	1010.34	301.75	Blink
84043103081	SMP	1	10.15	10.15	997.35	295.26	Blink
84043106996	SMP	1	10.20	10.20	999.11	305.60	Blink
84043110998	SMP	1	10.16	10.16	996.14	307.61	Blink
84043115004	SMP	1	12.57	12.57	999.01	473.13	Blink
84043119052	SMP	1	10.20	10.20	994.98	384.44	Blink
84043123019	SMP	1	10.78	10.78	1001.33	456.63	Blink
84043127152	SMP	1	11.94	11.94	1001.53	503.55	Blink
84043132228	SMP	1	9.99	9.99	1064.59	444.37	Blink
84043136442	SMP	1	10.42	10.42	1185.82	577.71	Blink
84043139055	SMP	1	10.20	10.20	1196.89	726.41	Blink
84043143277	SMP	1	13.69	13.69	1000.01	807.09	Blink
84043147056	SMP	1	9.11	9.11	793.14	723.69	Blink
84043151007	SMP	1	9.24	9.24	0.00	0.00	Blink
84043155022	SMP	1	17.37	17.37	0.00	0.00	Blink
84043159009	SMP	1	11.06	11.06	0.00	0.00	Blink
84043163018	SMP	1	0.00	0.00	0.00	0.00	Blink
84043167023	SMP	1	0.00	0.00	0.00	0.00	Blink
84043171100	SMP	1	11.94	11.94	0.00	0.00	Blink
84043175060	SMP	1	13.10	13.10	0.00	0.00	Blink
84043179008	SMP	1	9.97	9.97	0.00	0.00	Blink
84043183008	SMP	1	0.00	0.00	0.00	0.00	Blink
84043187035	SMP	1	0.00	0.00	0.00	0.00	Blink
84043191008	SMP	1	0.00	0.00	0.00	0.00	Blink
84043195018	SMP	1	9.62	9.62	0.00	0.00	Blink
84043200053	SMP	1	9.26	9.26	0.00	0.00	Blink
84043203726	SMP	1	10.62	10.62	0.00	0.00	Blink
84043207153	SMP	1	13.05	13.05	213.04	811.10	Blink
84043210976	SMP	1	12.12	12.12	212.79	810.97	Blink
84043215021	SMP	1	13.92	13.92	0.00	0.00	Blink
84043218981	SMP	1	0.00	0.00	0.00	0.00	Blink
84043222999	SMP	1	0.00	0.00	0.00	0.00	Blink
84043226984	SMP	1	11.66	11.66	0.00	0.00	Blink
84043231011	SMP	1	0.00	0.00	0.00	0.00	Blink
84043234996	SMP	1	0.00	0.00	0.00	0.00	Blink
84043239029	SMP	1	13.10	13.10	0.00	0.00	Blink
84043243004	SMP	1	9.33	9.33	348.32	820.43	Blink
84043247024	SMP	1	9.96	9.96	711.36	872.87	Blink
84043250857	SMP	1	10.00	15.00	1071.98	720.03	Blink
84043254997	SMP	1	20.05	20.05	849.90	516.32	Blink
84043258996	SMP	1	17.02	17.02	702.00	288.98	Blink
84043263004	SMP	1	15.05	15.05	587.13	537.27	Blink
84043266997	SMP	1	9.21	9.21	1047.01	643.25	Blink
84043271017	SMP	1	13.86	13.86	1088.90	597.70	Blink
84043275007	SMP	1	8.10	8.10	1061.53	453.90	Blink
84043278976	SMP	1	7.90	7.90	1156.95	482.45	Blink
84043282865	SMP	1	7.64	7.64	1090.55	418.53	Blink
84043287075	SMP	1	11.00	11.00	1163.63	421.53	Blink
84043291005	SMP	1	7.06	7.06	990.79	294.91	Blink
84043295008	SMP	1	6.26	6.26	952.05	233.23	Blink
84043298994	SMP	1	7.14	7.14	922.39	218.14	Blink
84043303009	SMP	1	9.98	9.98	919.52	448.30	Blink
84043307006	SMP	1	9.68	9.68	920.26	435.15	Blink
84043310989	SMP	1	9.24	9.24	923.95	411.05	Blink
84043314858	SMP	1	7.40	7.40	953.72	322.28	Blink
84043318988	SMP	1	6.98	6.98	904.70	243.06	Blink
84043323003	SMP	1	7.72	7.72	928.47	300.85	Blink
84043326990	SMP	1	7.61	7.61	930.77	305.97	Blink
84043330858	SMP	1	7.71	7.71	924.72	308.90	Blink
84043334984	SMP	1	7.89	7.89	928.16	306.22	Blink
84043339018	SMP	1	8.34	8.34	886.56	218.52	-
84043342986	SMP	1	7.75	7.75	934.52	389.40	-
84043346841	SMP	1	8.55	8.55	894.30	242.04	-
84043350973	SMP	1	7.25	7.25	928.39	304.56	-
84043355020	SMP	1	7.04	7.04	900.68	288.84	-
84043359020	SMP	1	6.99	6.99	893.57	278.33	-
84043362879	SMP	1	6.90	6.90	907.64	298.01	-
84043367007	SMP	1	7.02	7.02	911.11	288.90	-
84043370995	SMP	1	6.98	6.98	904.06	293.70	-
84043374994	SMP	1	7.07	7.07	886.36	275.42	-
84043378846	SMP	1	7.11	7.11	905.55	302.40	-
84043383053	SMP	1	7.12	7.12	908.60	307.29	-
84043386968	SMP	1	6.99	6.99	917.31	307.41	Saccade
84043390991	SMP	1	6.90	6.90	900.30	280.15	Saccade
84043394849	SMP	1	6.43	6.43	908.38	280.75	Saccade
84043398996	SMP	1	6.15	6.15	921.97	279.47	Saccade
84043403024	SMP	1	7.96	7.96	661.28	564.49	Saccade
84043406864	SMP	1	12.21	12.21	1197.60	744.39	Saccade
84043410839	SMP	1	16.09	16.09	461.40	457.37	Saccade
84043414972	SMP	1	6.00	3.00	924.33	646.22	Saccade
84043418860	SMP	1	11.00	15.00	0.00	0.00	Saccade
84043422880	SMP	1	0.00	0.00	0.00	0.00	Saccade
84043426860	SMP	1	11.90	11.90	217.75	808.89	Saccade
84043430885	SMP	1	10.37	10.37	218.12	811.13	Saccade
84043434861	SMP	1	9.38	9.38	218.03	811.79	Saccade
84043438893	SMP	1	12.84	12.84	217.82	812.07	-
84043442849	SMP	1	8.25	8.25	0.00	0.00	-
84043446840	SMP	1	0.00	0.00	0.00	0.00	-
84043450857	SMP	1	0.00	0.00	0.00	0.00	-
84043454856	SMP	1	10.28	10.28	0.00	0.00	-
84043458847	SMP	1	14.06	14.06	0.00	0.00	-
84043462864	SMP	1	12.69	12.69	0.00	0.00	-
84043468232	SMP	1	15.40	15.40	0.00	0.00	-
84043471676	SMP	1	15.70	15.70	0.00	0.00	Saccade
84043475177	SMP	1	14.14	14.14	0.00	0.00	Saccade
84043478850	SMP	1	9.60	9.60	0.00	0.00	Saccade
84043482854	SMP	1	8.97	8.97	216.61	812.61	Saccade
84043486897	SMP	1	13.11	13.11	0.00	0.00	Saccade
84043490865	SMP	1	13.16	13.16	0.00	0.00	Saccade
84043494900	SMP	1	0.00	0.00	0.00	0.00	Saccade
84043498870	SMP	1	0.00	0.00	0.00	0.00	Blink
84043502855	SMP	1	0.00	0.00	0.00	0.00	Blink
84043506901	SMP	1	9.40	9.40	0.00	0.00	Blink
84043510858	SMP	1	8.92	8.92	0.00	0.00	Blink
84043514845	SMP	1	8.69	8.69	0.00	0.00	Blink
84043518858	SMP	1	0.00	0.00	0.00	0.00	Blink
84043522854	SMP	1	3.36	3.36	0.00	0.00	Blink
84043526855	SMP	1	6.39	6.39	0.00	0.00	Blink
84043530920	SMP	1	6.00	3.00	0.00	0.00	Blink
84043534850	SMP	1	8.00	4.00	332.72	821.05	Blink
84043538864	SMP	1	10.00	15.00	0.00	0.00	Blink
84043542922	SMP	1	13.88	13.88	980.16	700.30	Blink
84043546854	SMP	1	10.31	10.31	1071.77	616.98	Blink
84043550845	SMP	1	11.96	11.96	835.55	604.31	Blink
84043554864	SMP	1	11.13	11.13	838.75	546.70	Blink
84043558865	SMP	1	9.52	9.52	974.37	453.63	Blink
84043562861	SMP	1	12.18	12.18	1074.73	524.10	Blink
84043566867	SMP	1	9.37	9.37	1220.47	542.26	Blink
84043570880	SMP	1	7.34	7.34	848.64	375.46	Blink
84043574850	SMP	1	7.99	7.99	1083.38	380.85	Blink
84043578857	SMP	1	10.07	10.07	1086.43	353.93	Blink
84043582844	SMP	1	8.71	8.71	954.20	285.75	Blink
84043586851	SMP	1	8.82	8.82	911.10	372.68	Blink
84043590853	SMP	1	10.72	10.72	918.63	485.99	Blink
84043594885	SMP	1	7.76	7.76	938.32	298.66	Blink
84043598874	SMP	1	10.55	10.55	919.67	461.47	Blink
84043602864	SMP	1	7.56	7.56	900.77	270.54	Blink
84043606845	SMP	1	7.66	7.66	862.20	190.29	Blink
84043610940	SMP	1	7.62	7.62	900.79	253.59	Blink
84043614838	SMP	1	7.77	7.77	892.52	238.36	Blink
84043618846	SMP	1	10.35	10.35	914.61	465.49	Blink
84043622850	SMP	1	9.85	9.85	917.75	420.21	Blink
84043626842	SMP	1	10.09	10.09	909.20	439.72	Blink
84043630870	SMP	1	9.81	9.81	920.91	430.89	Blink
84043634859	SMP	1	9.93	9.93	921.17	436.65	Blink
84043638847	SMP	1	7.62	7.62	878.34	225.74	Blink
84043642842	SMP	1	9.92	9.92	920.95	435.27	Blink
84043646861	SMP	1	9.97	9.97	925.28	438.27	Blink
84043650851	SMP	1	8.64	8.64	921.92	340.20	Blink
84043654843	SMP	1	9.87	9.87	921.84	437.90	Blink
84043658844	SMP	1	10.00	10.00	918.35	440.29	Blink
84043662862	SMP	1	9.89	9.89	916.57	434.13	Blink
84043666881	SMP	1	9.90	9.90	917.16	437.61	Blink
84043670893	SMP	1	7.44	7.44	882.32	258.64	Blink
84043674847	SMP	1	6.81	6.81	865.40	253.93	Blink
84043678836	SMP	1	7.65	7.65	874.07	325.01	Blink
84043682876	SMP	1	7.70	7.70	875.18	336.04	Blink
84043686853	SMP	1	9.10	9.10	900.00	438.23	Blink
84043690844	SMP	1	6.94	6.94	884.37	254.32	Blink
84043694863	SMP	1	6.74	6.74	907.30	258.05	Blink
84043698866	SMP	1	7.78	7.78	1209.46	514.65	Blink
84043702843	SMP	1	11.91	11.91	1197.36	742.99	Blink
84043706853	SMP	1	6.00	5.00	1006.75	640.78	Blink
84043710854	SMP	1	9.00	5.00	378.52	711.66	Blink
84043714854	SMP	1	12.85	12.85	215.41	805.38	Blink
84043718835	SMP	1	15.75	15.75	0.00	0.00	Blink
84043722839	SMP	1	0.00	0.00	0.00	0.00	Blink
84043726837	SMP	1	13.98	13.98	0.00	0.00	Blink
84043731021	SMP	1	12.70	12.70	0.00	0.00	Blink
84043734862	SMP	1	11.09	11.09	213.16	807.89	Blink
84043738870	SMP	1	11.67	11.67	212.26	808.62	Blink
84043742833	SMP	1	8.81	8.81	0.00	0.00	Blink
84043746830	SMP	1	15.42	15.42	0.00	0.00	Blink
84043750864	SMP	1	0.00	0.00	0.00	0.00	Blink
84043754856	SMP	1	0.00	0.00	0.00	0.00	Blink
84043758845	SMP	1	13.30	13.30	0.00	0.00	Blink
84043762862	SMP	1	9.68	9.68	0.00	0.00	Blink
84043766900	SMP	1	8.67	8.67	0.00	0.00	Blink
84043770948	SMP	1	10.00	10.00	0.00	0.00	Blink
84043774851	SMP	1	8.23	8.23	0.00	0.00	Blink
84043778847	SMP	1	8.57	8.57	0.00	0.00	Blink
84043782846	SMP	1	10.34	10.34	0.00	0.00	Blink
84043786855	SMP	1	7.55	7.55	0.00	0.00	Blink
84043790833	SMP	1	8.10	8.10	0.00	0.00	Blink
84043795095	SMP	1	9.25	9.25	0.00	0.00	Blink
84043798879	SMP	1	0.00	0.00	0.00	0.00	Blink
84043802852	SMP	1	0.00	0.00	0.00	0.00	Blink
84043806869	SMP	1	6.84	6.84	0.00	0.00	Blink
84043810837	SMP	1	9.70	9.70	0.00	0.00	Blink
84043814988	SMP	1	6.00	3.00	1210.35	865.37	Blink
84043818883	SMP	1	11.00	14.00	0.00	0.00	Blink
84043822869	SMP	1	8.62	8.62	853.10	394.97	Blink
84043826847	SMP	1	7.82	7.82	794.66	250.00	Blink
84043830876	SMP	1	16.51	16.51	830.82	380.33	Blink
84043834847	SMP	1	11.58	11.58	921.58	664.27	Blink
84043838865	SMP	1	10.25	10.25	921.82	635.19	Blink
84043842850	SMP	1	11.10	11.10	1023.16	589.95	Blink
84043846823	SMP	1	8.54	8.54	1285.33	579.48	Blink
84043850837	SMP	1	13.87	13.87	1310.52	512.01	Blink
84043854849	SMP	1	8.94	8.94	1209.09	401.69	Blink
84043858842	SMP	1	8.53	8.53	1102.94	370.12	Blink
84043862863	SMP	1	9.28	9.28	1116.44	363.15	Blink
84043866858	SMP	1	8.19	8.19	926.33	225.11	Blink
84043870910	SMP	1	9.37	9.37	923.52	315.17	Blink
84043874861	SMP	1	10.62	10.62	925.70	374.06	Blink
84043878825	SMP	1	8.81	8.81	916.13	222.35	Blink
84043882836	SMP	1	8.81	8.81	915.84	227.22	Blink
84043886883	SMP	1	8.84	8.84	917.75	258.83	Blink
84043890850	SMP	1	8.79	8.79	918.68	250.53	Blink
84043894819	SMP	1	8.71	8.71	921.38	262.24	Blink
84043898870	SMP	1	8.45	8.45	926.50	277.33	Blink
84043902849	SMP	1	8.64	8.64	924.82	280.28	Blink
84043906866	SMP	1	8.76	8.76	929.39	297.45	Blink
84043910830	SMP	1	8.77	8.77	932.79	320.62	Blink
84043914829	SMP	1	8.72	8.72	940.67	320.05	Blink
84043918846	SMP	1	8.67	8.67	940.51	307.36	Blink
84043922834	SMP	1	8.72	8.72	944.18	319.40	Fixation
84043926822	SMP	1	8.70	8.70	944.90	316.08	Fixation
84043930899	SMP	1	8.68	8.68	944.99	317.34	Fixation
84043934857	SMP	1	8.66	8.66	946.81	320.60	Fixation
84043938860	SMP	1	8.79	8.79	951.59	328.66	Fixation
84043942838	SMP	1	8.78	8.78	952.33	330.37	Fixation
84043946838	SMP	1	8.80	8.80	951.18	331.47	Fixation
84043950869	SMP	1	8.84	8.84	952.49	333.15	Fixation
84043954863	SMP	1	8.75	8.75	951.74	336.32	Fixation
84043958832	SMP	1	8.98	8.98	953.50	345.75	Fixation
84043962861	SMP	1	8.81	8.81	952.71	344.57	Fixation
84043966869	SMP	1	8.95	8.95	953.54	354.19	Fixation
84043970870	SMP	1	8.84	8.84	954.78	355.56	Fixation
84043974834	SMP	1	8.78	8.78	955.29	358.33	Fixation
84043978825	SMP	1	8.88	8.88	956.03	361.40	Fixation
84043982843	SMP	1	8.90	8.90	955.94	370.24	Fixation
84043986843	SMP	1	8.75	8.75	955.03	364.34	Fixation
84043990822	SMP	1	8.80	8.80	955.90	373.26	Fixation
84043994896	SMP	1	8.85	8.85	954.84	371.86	Fixation
84043998876	SMP	1	8.78	8.78	954.18	371.93	Fixation
84044002843	SMP	1	8.79	8.79	951.71	371.55	Fixation
84044006836	SMP	1	8.79	8.79	949.24	366.93	Fixation
84044010840	SMP	1	8.88	8.88	945.57	364.83	Fixation
84044014871	SMP	1	8.84	8.84	946.17	363.53	Fixation
84044018850	SMP	1	8.83	8.83	947.45	364.11	Fixation
84044022822	SMP	1	8.83	8.83	950.93	369.04	Saccade
84044026823	SMP	1	8.87	8.87	950.18	366.11	Saccade
84044030898	SMP	1	8.87	8.87	960.93	368.96	Saccade
84044034850	SMP	1	8.90	8.90	965.56	368.43	Saccade
84044038848	SMP	1	8.64	8.64	972.12	366.35	Saccade
84044042834	SMP	1	8.76	8.76	978.28	367.27	Saccade
84044046828	SMP	1	8.78	8.78	958.47	355.89	Saccade
84044050833	SMP	1	8.58	8.58	959.50	351.44	Saccade
84044054872	SMP	1	8.81	8.81	970.26	358.48	-
84044058888	SMP	1	8.99	8.99	970.01	368.32	-
84044062930	SMP	1	8.58	8.58	966.74	345.13	-
84044066871	SMP	1	8.64	8.64	961.64	341.39	-
84044070840	SMP	1	8.73	8.73	966.76	353.99	-
84044074839	SMP	1	8.79	8.79	964.36	354.25	-
84044078826	SMP	1	8.64	8.64	957.45	339.72	-
84044082827	SMP	1	8.74	8.74	961.63	347.86	-
84044086833	SMP	1	8.83	8.83	961.11	351.22	-
84044090830	SMP	1	8.80	8.80	963.30	352.17	-
84044094818	SMP	1	8.80	8.80	966.12	357.36	-
84044098873	SMP	1	9.98	9.98	966.24	444.14	-
84044102830	SMP	1	10.21	10.21	969.40	434.51	-
84044106861	SMP	1	9.49	9.49	971.09	366.04	-
84044110832	SMP	1	9.47	9.47	971.81	361.15	Saccade
84044114839	SMP	1	12.40	12.40	966.06	529.10	Saccade
84044118890	SMP	1	9.59	9.59	970.97	364.91	Saccade
84044122836	SMP	1	9.41	9.41	972.04	375.53	Saccade
84044126845	SMP	1	9.32	9.32	970.21	379.77	Saccade
84044130917	SMP	1	9.47	9.47	974.35	418.40	Saccade
84044134830	SMP	1	10.40	10.40	983.51	400.70	Saccade
84044138833	SMP	1	8.87	8.87	1000.75	391.97	Saccade
84044142838	SMP	1	8.82	8.82	1014.29	414.40	Saccade
84044146837	SMP	1	9.36	9.36	1013.28	449.91	Saccade
84044150838	SMP	1	9.51	9.51	1018.58	458.13	Saccade
84044154827	SMP	1	10.13	10.13	1017.58	535.46	Saccade
84044158833	SMP	1	9.57	9.57	1010.62	471.40	Saccade
84044162892	SMP	1	9.60	9.60	1018.53	497.54	Saccade
84044166836	SMP	1	9.69	9.69	1013.53	490.69	Saccade
84044170825	SMP	1	10.87	10.87	1010.30	534.53	Saccade
84044174857	SMP	1	9.48	9.48	995.27	447.38	Saccade
84044178824	SMP	1	9.98	9.98	994.05	515.59	Saccade
84044182892	SMP	1	10.15	10.15	982.57	536.66	Saccade
84044186833	SMP	1	9.94	9.94	992.07	522.52	Saccade
84044190824	SMP	1	9.64	9.64	986.00	475.72	Saccade
84044194814	SMP	1	11.05	11.05	976.50	530.80	Saccade
84044198853	SMP	1	9.25	9.25	985.25	459.49	Saccade
84044202836	SMP	1	9.51	9.51	986.44	446.73	Saccade
84044206840	SMP	1	9.77	9.77	984.43	448.66	Saccade
84044210823	SMP	1	9.38	9.38	982.55	423.25	Saccade
84044214806	SMP	1	9.07	9.07	974.83	420.54	Saccade
84044218814	SMP	1	9.05	9.05	976.37	416.22	Saccade
84044222867	SMP	1	9.66	9.66	990.72	443.29	Saccade
84044226824	SMP	1	9.09	9.09	991.32	446.87	Saccade
84044230863	SMP	1	9.68	9.68	997.08	465.33	Saccade
84044234818	SMP	1	9.51	9.51	1005.55	476.93	Saccade
84044238826	SMP	1	9.43	9.43	1005.63	488.67	Saccade
84044242846	SMP	1	9.45	9.45	1002.24	489.59	Saccade
84044246824	SMP	1	9.12	9.12	1009.63	495.00	Saccade
84044250813	SMP	1	9.69	9.69	1008.26	504.45	Saccade
84044254819	SMP	1	9.61	9.61	1008.97	512.90	Saccade
84044258815	SMP	1	9.45	9.45	1007.81	514.76	Fixation
84044262863	SMP	1	9.81	9.81	1010.55	510.26	Fixation
84044266852	SMP	1	9.61	9.61	1010.89	508.72	Fixation
84044270844	SMP	1	9.55	9.55	1010.90	506.89	Fixation
84044274830	SMP	1	10.71	10.71	1007.24	524.32	Fixation
84044278812	SMP	1	9.47	9.47	1006.79	510.57	Fixation
84044282809	SMP	1	9.67	9.67	1004.63	507.28	Fixation
84044286817	SMP	1	10.73	10.73	1004.18	524.03	Fixation
84044290852	SMP	1	9.55	9.55	1003.14	509.30	Fixation
84044294816	SMP	1	10.07	10.07	999.59	524.68	Fixation
84044298829	SMP	1	9.46	9.46	1001.03	510.76	Fixation
84044302819	SMP	1	10.74	10.74	998.52	550.12	Fixation
84044306850	SMP	1	9.69	9.69	999.05	523.77	Fixation
84044310823	SMP	1	9.61	9.61	997.32	508.61	Fixation
84044314818	SMP	1	9.68	9.68	998.54	526.04	Fixation
84044318820	SMP	1	9.63	9.63	998.73	503.13	Fixation
84044322827	SMP	1	9.53	9.53	999.19	513.75	Fixation
84044326815	SMP	1	9.12	9.12	1000.87	505.39	Fixation
84044330841	SMP	1	9.56	9.56	1002.28	503.97	Saccade
84044334851	SMP	1	9.04	9.04	1006.44	499.85	Saccade
84044338882	SMP	1	9.15	9.15	1007.70	502.04	Saccade
84044342817	SMP	1	9.56	9.56	1013.12	497.15	Saccade
84044346811	SMP	1	9.54	9.54	1012.31	489.56	Saccade
84044350817	SMP	1	9.50	9.50	1014.03	483.49	Saccade
84044354822	SMP	1	9.52	9.52	1015.73	471.72	Saccade
84044358821	SMP	1	9.16	9.16	1013.55	442.16	Saccade
84044362870	SMP	1	9.03	9.03	1014.78	439.39	Saccade
84044366841	SMP	1	9.04	9.04	1014.02	433.45	Saccade
84044370826	SMP	1	8.87	8.87	1013.96	421.25	Saccade
84044374810	SMP	1	8.81	8.81	1013.77	414.70	Saccade
84044378908	SMP	1	9.01	9.01	1009.60	404.28	Fixation
84044382828	SMP	1	8.98	8.98	1012.49	411.72	Fixation
84044386838	SMP	1	9.26	9.26	1015.37	431.82	Fixation
84044390813	SMP	1	9.02	9.02	1010.83	412.58	Fixation
84044394804	SMP	1	8.97	8.97	1004.73	406.14	Fixation
84044398851	SMP	1	9.04	9.04	1003.38	403.18	Fixation
84044402839	SMP	1	9.70	9.70	1007.12	416.18	Fixation
84044406819	SMP	1	9.09	9.09	1005.63	402.33	Fixation
84044410812	SMP	1	9.62	9.62	1006.60	417.79	Fixation
84044414818	SMP	1	9.06	9.06	1004.05	396.13	Fixation
84044418814	SMP	1	9.12	9.12	1000.66	400.84	Fixation
84044422805	SMP	1	9.68	9.68	994.72	437.86	Fixation
84044426819	SMP	1	9.43	9.43	984.56	417.97	Fixation
84044430838	SMP	1	9.00	9.00	976.42	398.31	Fixation
84044434845	SMP	1	9.04	9.04	962.31	395.62	Fixation
84044438863	SMP	1	9.11	9.11	964.31	416.45	Fixation
84044442813	SMP	1	9.42	9.42	956.73	431.54	Fixation
84044446832	SMP	1	9.04	9.04	958.17	429.02	Fixation
84044450827	SMP	1	9.13	9.13	959.82	444.90	Fixation
84044454802	SMP	1	9.33	9.33	964.37	451.78	Fixation
84044458804	SMP	1	9.51	9.51	966.77	463.88	Fixation
84044462859	SMP	1	9.36	9.36	963.90	466.82	Fixation
84044466847	SMP	1	9.37	9.37	974.83	471.08	Fixation
84044470803	SMP	1	9.55	9.55	991.53	477.12	Fixation
84044474818	SMP	1	8.87	8.87	994.89	473.94	Fixation
84044478814	SMP	1	8.93	8.93	1005.33	475.87	Fixation
84044482812	SMP	1	8.98	8.98	1009.94	478.42	Fixation
84044486802	SMP	1	8.92	8.92	1013.94	480.73	Fixation
84044490825	SMP	1	8.73	8.73	1026.13	480.70	Fixation
84044494810	SMP	1	8.09	8.09	1032.20	478.87	Fixation
84044498950	SMP	1	8.70	8.70	1154.93	530.52	Fixation
84044502819	SMP	1	16.05	16.05	1177.80	671.67	Fixation
84044506770	SMP	1	15.94	15.94	1159.32	800.98	Fixation
84044510842	SMP	1	13.05	13.05	650.50	792.76	Fixation
84044514823	SMP	1	19.85	19.85	869.30	579.63	Fixation
84044518809	SMP	1	7.00	4.00	1051.19	765.06	Fixation
84044522742	SMP	1	11.00	15.00	866.06	803.33	Fixation
84044526805	SMP	1	8.34	8.34	299.87	772.86	Fixation
84044530817	SMP	1	0.00	0.00	0.00	0.00	Fixation
84044534824	SMP	1	7.99	7.99	0.00	0.00	Fixation
84044538818	SMP	1	0.00	0.00	0.00	0.00	Fixation
84044542813	SMP	1	0.00	0.00	0.00	0.00	Fixation
84044546815	SMP	1	10.83	10.83	0.00	0.00	Fixation
84044550797	SMP	1	14.86	14.86	219.47	803.13	Fixation
