Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L POR X [px]	L POR Y [px]	L Event Info
116794927011	SMP	1	14.20	14.20	801.94	468.87	Fixation
116794931038	SMP	1	14.43	14.43	804.95	468.94	Fixation
116794935060	SMP	1	14.00	14.00	801.94	468.51	Fixation
116794939019	SMP	1	14.49	14.49	801.66	469.16	Fixation
116794943047	SMP	1	13.83	13.83	800.47	469.44	Fixation
116794947057	SMP	1	14.34	14.34	804.91	470.25	Fixation
116794951040	SMP	1	13.97	13.97	805.53	470.79	Fixation
116794954898	SMP	1	13.95	13.95	809.76	472.71	Fixation
116794959036	SMP	1	13.87	13.87	814.47	473.72	Fixation
116794963114	SMP	1	13.94	13.94	820.38	474.25	Fixation
116794967040	SMP	1	13.74	13.74	821.96	474.58	Fixation
116794970896	SMP	1	13.71	13.71	828.58	475.90	Fixation
116794975000	SMP	1	13.82	13.82	829.55	475.70	Fixation
116794979070	SMP	1	13.66	13.66	834.81	475.03	Fixation
116794983047	SMP	1	13.73	13.73	840.10	474.46	Fixation
116794987016	SMP	1	13.76	13.76	842.19	474.95	Fixation
116794991027	SMP	1	13.63	13.63	852.12	473.95	Fixation
116794995023	SMP	1	13.43	13.43	843.76	473.04	Fixation
116794999057	SMP	1	13.45	13.45	842.33	470.32	Fixation
116795002983	SMP	1	13.43	13.43	843.87	468.77	Fixation
116795007016	SMP	1	13.53	13.53	843.72	467.57	Fixation
116795011061	SMP	1	13.32	13.32	841.52	465.49	Fixation
116795015039	SMP	1	13.40	13.40	838.43	464.07	Saccade
116795018892	SMP	1	13.34	13.34	841.01	461.84	Saccade
116795023045	SMP	1	13.61	13.61	841.20	464.97	Saccade
116795027059	SMP	1	13.47	13.47	802.57	468.49	Saccade
116795031051	SMP	1	13.41	13.41	724.59	471.90	Saccade
116795034880	SMP	1	13.42	13.42	726.69	482.40	Saccade
116795039018	SMP	1	13.32	13.32	718.43	486.39	Saccade
116795043040	SMP	1	13.57	13.57	693.88	491.44	Saccade
116795047059	SMP	1	13.29	13.29	671.69	492.13	Saccade
116795051020	SMP	1	13.29	13.29	657.51	494.29	Saccade
116795055019	SMP	1	13.32	13.32	652.69	500.77	Saccade
116795058917	SMP	1	13.29	13.29	644.92	501.02	Saccade
116795062886	SMP	1	13.35	13.35	648.79	501.25	Fixation
116795066876	SMP	1	13.40	13.40	643.63	502.73	Fixation
116795070909	SMP	1	13.28	13.28	647.45	503.28	Fixation
116795074994	SMP	1	13.31	13.31	643.55	503.44	Fixation
116795078909	SMP	1	13.29	13.29	640.02	501.37	Fixation
116795082880	SMP	1	13.51	13.51	642.73	499.19	Fixation
116795086900	SMP	1	13.31	13.31	643.52	499.51	Fixation
116795090933	SMP	1	13.51	13.51	639.01	498.33	Fixation
116795094914	SMP	1	13.32	13.32	637.64	496.36	Fixation
116795098885	SMP	1	13.55	13.55	637.53	494.91	Fixation
116795102909	SMP	1	13.34	13.34	640.66	491.69	Fixation
116795106910	SMP	1	13.25	13.25	639.05	490.99	Fixation
116795110920	SMP	1	13.48	13.48	641.04	490.32	Fixation
116795114896	SMP	1	13.31	13.31	639.39	488.32	Fixation
116795118921	SMP	1	13.35	13.35	645.72	487.52	Fixation
116795122909	SMP	1	13.29	13.29	645.45	487.59	Fixation
116795126897	SMP	1	13.41	13.41	652.28	487.06	Fixation
116795130884	SMP	1	13.19	13.19	648.76	485.17	Fixation
116795134889	SMP	1	13.47	13.47	651.21	486.33	Fixation
116795138911	SMP	1	13.37	13.37	652.90	486.45	Fixation
116795142914	SMP	1	13.38	13.38	651.23	485.39	Fixation
116795146920	SMP	1	13.35	13.35	652.58	487.34	Fixation
116795150928	SMP	1	13.47	13.47	651.74	487.08	Fixation
116795154909	SMP	1	13.39	13.39	644.82	485.92	Fixation
116795158901	SMP	1	13.44	13.44	648.10	486.43	Fixation
116795162890	SMP	1	13.43	13.43	642.35	486.89	Fixation
116795166895	SMP	1	13.51	13.51	645.03	485.88	Fixation
116795170907	SMP	1	13.47	13.47	640.44	485.88	Fixation
116795174901	SMP	1	13.46	13.46	643.29	486.33	Fixation
116795178887	SMP	1	13.43	13.43	643.80	485.86	Fixation
116795182912	SMP	1	13.44	13.44	648.61	485.75	Fixation
116795186917	SMP	1	13.56	13.56	649.24	487.19	Fixation
116795190906	SMP	1	13.46	13.46	648.21	485.27	Fixation
116795194876	SMP	1	13.54	13.54	656.23	485.25	Fixation
116795198896	SMP	1	13.45	13.45	655.02	486.12	Fixation
116795202895	SMP	1	13.51	13.51	656.27	485.81	Fixation
116795206906	SMP	1	13.55	13.55	674.60	487.06	Fixation
116795210891	SMP	1	13.52	13.52	663.27	487.72	Fixation
116795214921	SMP	1	13.53	13.53	672.71	488.84	Fixation
116795218905	SMP	1	13.52	13.52	665.84	489.67	Fixation
116795222897	SMP	1	13.32	13.32	671.63	490.79	Fixation
116795226889	SMP	1	13.31	13.31	673.37	491.10	Fixation
116795230900	SMP	1	13.46	13.46	672.49	493.77	Fixation
116795234894	SMP	1	13.52	13.52	680.80	495.43	Fixation
116795238889	SMP	1	13.49	13.49	674.00	497.22	Fixation
116795242885	SMP	1	13.53	13.53	676.22	498.47	Fixation
116795246915	SMP	1	13.50	13.50	676.21	500.25	Fixation
116795250911	SMP	1	13.63	13.63	681.79	501.82	Fixation
116795254906	SMP	1	13.58	13.58	679.27	503.37	Fixation
116795258879	SMP	1	13.61	13.61	677.54	504.93	Saccade
116795262876	SMP	1	13.78	13.78	678.57	507.14	Saccade
116795266884	SMP	1	13.62	13.62	667.57	507.75	Saccade
116795270912	SMP	1	13.57	13.57	657.57	508.83	Saccade
116795274950	SMP	1	13.69	13.69	652.57	508.72	Saccade
116795278946	SMP	1	13.62	13.62	649.82	509.50	Saccade
116795282903	SMP	1	13.60	13.60	658.64	509.86	Saccade
116795286936	SMP	1	13.55	13.55	640.09	510.33	-
116795290896	SMP	1	13.45	13.45	648.24	509.19	-
116795294879	SMP	1	13.73	13.73	637.84	508.90	-
116795298883	SMP	1	13.63	13.63	639.20	508.35	Saccade
116795302892	SMP	1	13.63	13.63	646.51	508.95	Saccade
116795306872	SMP	1	13.66	13.66	648.45	508.12	Saccade
116795310923	SMP	1	13.69	13.69	667.72	506.19	Saccade
116795314919	SMP	1	13.62	13.62	669.16	505.73	Saccade
116795318905	SMP	1	13.75	13.75	672.23	504.01	Saccade
116795322883	SMP	1	13.55	13.55	673.45	501.25	Saccade
116795326883	SMP	1	13.52	13.52	676.90	495.27	Saccade
116795330891	SMP	1	13.76	13.76	673.61	491.23	Saccade
116795334878	SMP	1	13.55	13.55	679.77	486.92	Saccade
116795338947	SMP	1	13.60	13.60	678.99	486.33	Fixation
116795342909	SMP	1	13.83	13.83	679.02	484.12	Fixation
116795346907	SMP	1	13.27	13.27	677.97	484.87	Fixation
116795350892	SMP	1	13.27	13.27	670.41	484.56	Fixation
116795354885	SMP	1	13.51	13.51	667.31	482.34	Fixation
116795358882	SMP	1	13.74	13.74	667.90	480.86	Fixation
116795362893	SMP	1	13.63	13.63	668.44	481.06	Fixation
116795366887	SMP	1	13.73	13.73	664.20	480.70	Fixation
116795370895	SMP	1	13.71	13.71	654.95	483.27	Fixation
116795374897	SMP	1	13.76	13.76	645.44	486.97	Fixation
116795378898	SMP	1	14.23	14.23	659.73	488.86	Fixation
116795382906	SMP	1	14.35	14.35	646.78	489.37	Fixation
116795386892	SMP	1	13.62	13.62	647.53	491.29	Fixation
116795390896	SMP	1	13.64	13.64	645.69	492.14	Saccade
116795394874	SMP	1	13.77	13.77	653.39	493.28	Saccade
116795398875	SMP	1	13.74	13.74	675.97	494.85	Saccade
116795402888	SMP	1	13.75	13.75	685.75	495.92	Saccade
116795406897	SMP	1	13.60	13.60	680.79	497.71	Saccade
116795410923	SMP	1	13.94	13.94	696.89	498.78	Saccade
116795414895	SMP	1	13.63	13.63	712.85	501.03	Saccade
116795418873	SMP	1	13.99	13.99	715.23	501.66	Saccade
116795422892	SMP	1	13.71	13.71	716.13	503.53	Saccade
116795426873	SMP	1	13.81	13.81	719.47	506.54	Saccade
116795430919	SMP	1	13.97	13.97	716.87	508.70	-
116795434884	SMP	1	13.84	13.84	715.32	509.95	-
116795438883	SMP	1	13.91	13.91	718.11	510.67	-
116795442893	SMP	1	13.76	13.76	720.61	512.27	Saccade
116795446892	SMP	1	13.81	13.81	707.32	514.59	Saccade
116795450886	SMP	1	13.50	13.50	733.92	518.91	Saccade
116795454900	SMP	1	13.64	13.64	798.35	519.77	Saccade
116795458886	SMP	1	13.88	13.88	813.93	523.56	Saccade
116795462966	SMP	1	13.83	13.83	809.10	525.05	Saccade
116795466878	SMP	1	13.73	13.73	816.69	526.26	Saccade
116795470955	SMP	1	13.78	13.78	821.74	528.19	Saccade
116795474905	SMP	1	13.71	13.71	826.69	529.26	Saccade
116795478907	SMP	1	13.91	13.91	829.11	531.66	Saccade
116795482866	SMP	1	13.92	13.92	829.11	533.30	Fixation
116795486904	SMP	1	13.78	13.78	828.26	536.38	Fixation
116795490903	SMP	1	13.73	13.73	828.34	536.49	Fixation
116795494901	SMP	1	13.75	13.75	826.29	535.44	Fixation
116795498862	SMP	1	13.65	13.65	830.68	537.75	Fixation
116795502881	SMP	1	13.87	13.87	830.21	538.75	Fixation
116795506894	SMP	1	13.68	13.68	830.97	539.53	Fixation
116795510923	SMP	1	13.76	13.76	831.33	540.79	Fixation
116795514886	SMP	1	13.74	13.74	831.09	540.92	Fixation
116795518886	SMP	1	13.64	13.64	831.23	543.66	Fixation
116795522894	SMP	1	13.82	13.82	841.93	544.91	Fixation
116795526924	SMP	1	13.77	13.77	840.71	543.91	Fixation
116795530874	SMP	1	13.78	13.78	843.95	543.61	Fixation
116795534873	SMP	1	13.82	13.82	846.35	545.75	Fixation
116795538905	SMP	1	14.02	14.02	848.43	546.22	Fixation
116795542901	SMP	1	14.06	14.06	860.73	545.68	Fixation
116795546877	SMP	1	13.85	13.85	853.03	544.21	Fixation
116795550881	SMP	1	13.74	13.74	851.96	543.75	Fixation
116795554888	SMP	1	13.79	13.79	855.24	541.53	Fixation
116795558881	SMP	1	13.86	13.86	852.96	540.92	Fixation
116795562876	SMP	1	13.85	13.85	850.91	539.85	Fixation
116795566876	SMP	1	13.80	13.80	849.66	537.55	Fixation
116795570918	SMP	1	13.89	13.89	848.27	537.79	Fixation
116795574926	SMP	1	13.84	13.84	843.19	535.25	Fixation
116795578870	SMP	1	13.65	13.65	827.48	533.27	Fixation
116795582893	SMP	1	13.62	13.62	835.14	531.91	Fixation
116795586898	SMP	1	13.72	13.72	834.85	530.96	Fixation
116795590912	SMP	1	13.83	13.83	828.40	529.47	Fixation
116795594864	SMP	1	13.91	13.91	826.84	530.13	Fixation
116795598862	SMP	1	13.76	13.76	827.01	530.00	Fixation
116795602873	SMP	1	13.85	13.85	829.33	529.85	Fixation
116795606900	SMP	1	13.82	13.82	833.90	531.37	Fixation
116795610893	SMP	1	13.76	13.76	834.23	531.07	Fixation
116795614874	SMP	1	13.55	13.55	814.99	529.91	Fixation
116795618882	SMP	1	14.42	14.42	837.40	531.05	Fixation
116795622897	SMP	1	13.89	13.89	841.56	530.86	Fixation
116795626866	SMP	1	13.84	13.84	836.14	528.99	Fixation
116795630886	SMP	1	13.60	13.60	841.07	527.56	Fixation
116795634885	SMP	1	13.79	13.79	845.90	526.56	Fixation
116795638891	SMP	1	13.77	13.77	847.63	522.56	Saccade
116795642871	SMP	1	13.79	13.79	833.12	522.76	Saccade
116795646882	SMP	1	13.87	13.87	836.55	531.81	Saccade
116795650934	SMP	1	13.86	13.86	807.08	531.07	Saccade
116795654892	SMP	1	13.91	13.91	805.66	533.21	Saccade
116795658862	SMP	1	13.65	13.65	828.01	546.51	Saccade
116795662862	SMP	1	13.92	13.92	840.14	543.12	Saccade
116795666874	SMP	1	13.83	13.83	827.87	554.60	Saccade
116795670909	SMP	1	13.86	13.86	827.46	558.00	Saccade
116795674887	SMP	1	13.87	13.87	826.81	558.07	Saccade
116795678886	SMP	1	13.80	13.80	829.39	559.89	-
116795682868	SMP	1	13.86	13.86	831.98	559.71	-
116795686936	SMP	1	13.79	13.79	829.91	561.93	-
116795690881	SMP	1	13.79	13.79	826.61	561.45	-
116795694904	SMP	1	13.65	13.65	825.20	559.10	-
116795698886	SMP	1	13.79	13.79	828.41	559.87	Saccade
116795702870	SMP	1	13.68	13.68	824.51	555.93	Saccade
116795706860	SMP	1	13.69	13.69	815.78	551.58	Saccade
116795710922	SMP	1	13.63	13.63	801.57	543.56	Saccade
116795714904	SMP	1	13.67	13.67	808.97	539.90	Saccade
116795718898	SMP	1	13.52	13.52	785.21	533.77	Saccade
116795722879	SMP	1	13.34	13.34	778.96	520.68	Saccade
116795726876	SMP	1	13.56	13.56	781.04	511.90	Saccade
116795730873	SMP	1	13.44	13.44	792.99	511.95	Saccade
116795734860	SMP	1	13.56	13.56	795.65	510.72	Saccade
116795738859	SMP	1	13.65	13.65	796.87	514.14	Saccade
116795743662	SMP	1	13.57	13.57	803.09	515.93	Saccade
116795746892	SMP	1	13.71	13.71	797.13	515.75	-
116795750867	SMP	1	13.68	13.68	779.72	513.80	-
116795754842	SMP	1	13.80	13.80	798.79	515.20	-
116795758881	SMP	1	13.89	13.89	792.95	527.10	-
116795762856	SMP	1	13.77	13.77	779.32	527.07	-
116795766870	SMP	1	13.69	13.69	775.57	525.33	-
116795770860	SMP	1	13.78	13.78	770.87	530.02	-
116795774900	SMP	1	13.60	13.60	780.27	529.45	-
116795778890	SMP	1	13.52	13.52	779.17	532.46	-
116795782869	SMP	1	13.47	13.47	775.53	532.41	Saccade
116795786882	SMP	1	13.43	13.43	767.98	530.70	Saccade
116795790890	SMP	1	13.49	13.49	770.51	532.56	Saccade
116795794862	SMP	1	13.61	13.61	758.99	530.77	Saccade
116795798857	SMP	1	13.79	13.79	728.29	525.78	Saccade
116795802851	SMP	1	13.73	13.73	702.55	524.48	Saccade
116795806893	SMP	1	13.72	13.72	710.03	523.62	Saccade
116795810954	SMP	1	13.85	13.85	706.16	520.00	Saccade
116795814877	SMP	1	13.76	13.76	695.06	518.43	Saccade
116795818865	SMP	1	13.74	13.74	698.02	515.63	Saccade
116795822909	SMP	1	13.68	13.68	702.60	514.55	-
116795826872	SMP	1	13.66	13.66	699.80	515.29	-
116795830882	SMP	1	13.52	13.52	705.19	515.61	-
116795834861	SMP	1	13.55	13.55	702.33	513.56	-
116795838848	SMP	1	13.48	13.48	702.38	513.31	-
116795842880	SMP	1	13.51	13.51	704.45	513.38	-
116795846939	SMP	1	13.29	13.29	720.39	512.06	-
116795850883	SMP	1	13.73	13.73	720.59	510.64	-
116795854844	SMP	1	13.73	13.73	729.03	509.83	-
116795858868	SMP	1	13.56	13.56	730.15	510.00	Fixation
116795862856	SMP	1	13.78	13.78	733.13	509.32	Fixation
116795866847	SMP	1	13.77	13.77	727.30	506.26	Fixation
116795870861	SMP	1	13.05	13.05	722.37	502.84	Fixation
116795874925	SMP	1	13.14	13.14	718.76	499.01	Fixation
116795878886	SMP	1	13.76	13.76	711.69	499.19	Fixation
116795882855	SMP	1	13.71	13.71	706.59	498.32	Fixation
116795886861	SMP	1	13.31	13.31	710.49	497.17	Fixation
116795890883	SMP	1	13.49	13.49	687.89	498.67	Fixation
116795894862	SMP	1	13.54	13.54	712.54	502.72	Fixation
116795898948	SMP	1	13.26	13.26	696.23	497.65	Fixation
116795902869	SMP	1	13.44	13.44	698.76	500.03	Fixation
116795906874	SMP	1	13.52	13.52	713.72	498.07	Fixation
116795910897	SMP	1	13.50	13.50	721.38	498.45	Fixation
116795914849	SMP	1	13.37	13.37	711.34	499.79	Fixation
116795919056	SMP	1	13.62	13.62	708.27	499.46	Fixation
116795922891	SMP	1	13.06	13.06	722.56	500.35	Fixation
116795926873	SMP	1	13.24	13.24	712.72	501.58	Fixation
116795930851	SMP	1	13.20	13.20	716.99	501.93	Fixation
116795934853	SMP	1	13.34	13.34	716.59	501.70	Fixation
116795938870	SMP	1	13.57	13.57	723.91	501.41	Fixation
116795942901	SMP	1	13.62	13.62	739.99	503.62	Fixation
116795946870	SMP	1	13.74	13.74	730.85	503.72	Fixation
116795950867	SMP	1	13.63	13.63	736.19	506.40	Fixation
116795954881	SMP	1	13.58	13.58	725.36	507.49	Fixation
116795958873	SMP	1	13.53	13.53	730.37	509.37	Fixation
116795962842	SMP	1	13.63	13.63	729.39	510.72	Fixation
116795966869	SMP	1	13.62	13.62	734.09	515.05	Fixation
116795970870	SMP	1	13.62	13.62	732.37	514.85	Fixation
116795974930	SMP	1	13.62	13.62	735.05	517.69	Fixation
116795978857	SMP	1	13.58	13.58	734.71	523.69	Fixation
116795982852	SMP	1	13.69	13.69	736.51	523.63	Saccade
116795986966	SMP	1	13.56	13.56	731.85	529.29	Saccade
116795990885	SMP	1	13.62	13.62	727.01	529.11	Saccade
116795994873	SMP	1	13.68	13.68	722.49	526.97	Saccade
116795998848	SMP	1	13.65	13.65	721.77	530.38	Saccade
116796002862	SMP	1	13.69	13.69	709.66	530.30	Saccade
116796006865	SMP	1	13.62	13.62	699.34	531.70	Saccade
116796010907	SMP	1	13.61	13.61	694.39	526.33	Fixation
116796014861	SMP	1	13.59	13.59	706.20	526.90	Fixation
116796018864	SMP	1	13.09	13.09	709.95	524.53	Fixation
116796022873	SMP	1	13.58	13.58	725.05	521.82	Fixation
116796026853	SMP	1	13.53	13.53	707.12	520.95	Fixation
116796030854	SMP	1	13.45	13.45	713.44	519.25	Fixation
116796034874	SMP	1	13.35	13.35	711.42	517.96	Fixation
116796038887	SMP	1	13.52	13.52	711.62	516.83	Fixation
116796042860	SMP	1	13.67	13.67	706.37	515.63	Fixation
116796046856	SMP	1	13.46	13.46	713.14	512.98	Fixation
116796050860	SMP	1	13.71	13.71	711.40	511.51	Fixation
116796055034	SMP	1	13.66	13.66	716.21	511.42	Fixation
116796058859	SMP	1	13.61	13.61	706.17	510.48	Fixation
116796062846	SMP	1	13.42	13.42	693.96	512.15	Fixation
116796066849	SMP	1	13.64	13.64	698.25	513.15	Fixation
116796070857	SMP	1	13.57	13.57	713.53	514.90	Fixation
116796074842	SMP	1	13.69	13.69	702.90	517.77	Fixation
116796078890	SMP	1	13.43	13.43	694.09	517.45	Fixation
116796082868	SMP	1	13.54	13.54	694.17	517.23	Fixation
116796086869	SMP	1	13.54	13.54	693.60	519.00	Fixation
116796090860	SMP	1	13.56	13.56	690.86	520.18	Fixation
116796094848	SMP	1	13.51	13.51	693.53	523.24	Fixation
116796098844	SMP	1	13.51	13.51	683.42	523.81	Fixation
116796102870	SMP	1	13.65	13.65	709.08	526.74	Fixation
116796106849	SMP	1	13.59	13.59	704.20	527.49	Fixation
116796110875	SMP	1	13.68	13.68	701.39	526.50	Fixation
116796114856	SMP	1	13.50	13.50	701.57	526.73	Fixation
116796118875	SMP	1	13.57	13.57	706.71	527.02	Fixation
116796122857	SMP	1	13.52	13.52	706.04	528.03	Fixation
116796126864	SMP	1	13.50	13.50	708.13	527.65	Fixation
116796130860	SMP	1	13.43	13.43	708.54	527.46	Fixation
116796134852	SMP	1	13.46	13.46	709.58	527.21	Fixation
116796138849	SMP	1	13.52	13.52	710.00	526.51	Fixation
116796142860	SMP	1	13.74	13.74	720.86	526.01	Fixation
116796146874	SMP	1	13.19	13.19	712.67	524.46	Fixation
116796150862	SMP	1	13.26	13.26	712.29	522.73	Saccade
116796154857	SMP	1	13.48	13.48	705.17	522.92	Saccade
116796158853	SMP	1	13.69	13.69	707.52	521.25	Saccade
116796162847	SMP	1	13.67	13.67	691.28	516.66	Saccade
116796166847	SMP	1	13.65	13.65	694.37	515.60	Saccade
116796170849	SMP	1	13.66	13.66	677.53	508.41	Saccade
116796174851	SMP	1	13.72	13.72	672.70	507.58	Saccade
116796178870	SMP	1	13.78	13.78	672.19	505.11	Saccade
116796182907	SMP	1	13.59	13.59	684.37	502.83	Fixation
116796186904	SMP	1	13.62	13.62	673.78	497.32	Fixation
116796190896	SMP	1	13.59	13.59	679.63	499.16	Fixation
116796194854	SMP	1	13.61	13.61	677.42	493.85	Fixation
116796198842	SMP	1	13.74	13.74	685.67	490.64	Fixation
116796202836	SMP	1	13.59	13.59	689.52	493.08	Fixation
116796206853	SMP	1	13.59	13.59	688.56	490.55	Fixation
116796210876	SMP	1	13.52	13.52	692.57	489.41	Fixation
116796214870	SMP	1	13.43	13.43	691.26	492.13	Fixation
116796218843	SMP	1	13.45	13.45	693.67	492.88	Fixation
116796222853	SMP	1	13.43	13.43	698.94	498.44	Fixation
116796226873	SMP	1	13.37	13.37	695.64	499.32	Fixation
116796230863	SMP	1	13.43	13.43	696.32	504.30	Fixation
116796234711	SMP	1	13.43	13.43	699.51	505.58	Fixation
116796238911	SMP	1	13.57	13.57	705.73	510.90	Fixation
116796242870	SMP	1	13.44	13.44	700.55	517.14	Fixation
116796246893	SMP	1	13.42	13.42	702.33	519.50	Fixation
116796250749	SMP	1	13.47	13.47	705.14	521.94	Fixation
116796254867	SMP	1	13.45	13.45	710.50	526.88	Fixation
116796258877	SMP	1	13.38	13.38	712.81	528.47	Fixation
116796262849	SMP	1	13.54	13.54	715.92	531.95	Fixation
116796266708	SMP	1	13.37	13.37	718.16	533.76	Fixation
116796270837	SMP	1	13.46	13.46	718.26	534.61	Fixation
116796274848	SMP	1	13.49	13.49	726.22	534.90	Fixation
116796278868	SMP	1	13.42	13.42	730.04	535.47	Fixation
116796282732	SMP	1	13.54	13.54	733.52	534.53	Fixation
116796286850	SMP	1	13.66	13.66	735.92	532.78	Fixation
116796290862	SMP	1	13.79	13.79	730.85	529.12	Fixation
116796294846	SMP	1	13.68	13.68	734.96	528.92	Fixation
116796298827	SMP	1	13.63	13.63	728.30	526.66	Fixation
116796302836	SMP	1	13.73	13.73	727.96	523.30	Fixation
116796306879	SMP	1	13.64	13.64	720.76	520.55	Fixation
116796310910	SMP	1	13.69	13.69	726.57	517.94	Fixation
116796314834	SMP	1	13.61	13.61	722.81	515.38	Fixation
116796318854	SMP	1	13.65	13.65	715.30	512.82	Fixation
116796322874	SMP	1	13.88	13.88	714.45	508.37	Fixation
116796326876	SMP	1	13.72	13.72	712.73	508.18	Fixation
116796330729	SMP	1	13.89	13.89	708.30	505.60	Fixation
116796334838	SMP	1	13.68	13.68	707.58	504.55	Fixation
116796338814	SMP	1	13.88	13.88	711.59	504.76	Fixation
