Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L POR X [px]	L POR Y [px]	L Event Info
264597675619	SMP	1	13.56	13.56	996.17	379.68	Fixation
264597679594	SMP	1	13.64	13.64	996.55	380.84	Fixation
264597683614	SMP	1	13.67	13.67	996.83	383.00	Fixation
264597687604	SMP	1	13.79	13.79	997.10	385.10	Fixation
264597691643	SMP	1	13.80	13.80	997.35	386.69	Fixation
264597695629	SMP	1	13.77	13.77	997.87	387.67	Fixation
264597699589	SMP	1	13.80	13.80	999.14	389.45	Fixation
264597703596	SMP	1	13.49	13.49	999.65	389.03	Fixation
264597707613	SMP	1	13.52	13.52	1000.91	390.24	Fixation
264597711596	SMP	1	13.64	13.64	1007.29	391.24	-
264597715623	SMP	1	13.58	13.58	1007.27	393.27	-
264597719626	SMP	1	13.62	13.62	1009.37	425.42	-
264597723610	SMP	1	13.60	13.60	1009.80	429.67	-
264597727619	SMP	1	13.64	13.64	1009.36	396.78	-
264597731592	SMP	1	13.54	13.54	1007.60	395.96	-
264597735592	SMP	1	13.58	13.58	1008.53	392.63	-
264597739702	SMP	1	13.78	13.78	1006.78	391.17	-
264597743613	SMP	1	13.76	13.76	1005.82	389.88	-
264597747584	SMP	1	13.82	13.82	1006.24	391.48	Saccade
264597751590	SMP	1	13.64	13.64	1005.99	389.93	Saccade
264597755703	SMP	1	13.33	13.33	1002.60	389.09	Saccade
264597759645	SMP	1	13.59	13.59	981.68	397.73	Saccade
264597763607	SMP	1	13.83	13.83	947.32	436.19	Saccade
264597767592	SMP	1	13.67	13.67	819.38	448.68	Saccade
264597771586	SMP	1	13.49	13.49	768.31	485.13	Saccade
264597775614	SMP	1	13.71	13.71	764.49	481.82	Saccade
264597779628	SMP	1	13.67	13.67	764.56	494.10	Saccade
264597783630	SMP	1	13.84	13.84	758.15	503.22	Saccade
264597787626	SMP	1	13.84	13.84	750.57	508.30	Saccade
264597791621	SMP	1	13.66	13.66	740.14	511.61	Saccade
264597795610	SMP	1	13.43	13.43	738.60	502.32	Saccade
264597799590	SMP	1	13.44	13.44	739.53	503.65	Fixation
264597803587	SMP	1	13.72	13.72	740.72	508.63	Fixation
264597807626	SMP	1	13.67	13.67	744.36	511.09	Fixation
264597811660	SMP	1	13.70	13.70	743.83	511.15	Fixation
264597815586	SMP	1	13.75	13.75	746.67	511.95	Fixation
264597819586	SMP	1	13.90	13.90	747.66	514.65	Fixation
264597823618	SMP	1	13.78	13.78	742.59	515.78	Fixation
264597827626	SMP	1	13.68	13.68	741.02	514.43	Fixation
264597831608	SMP	1	13.56	13.56	739.32	514.30	Fixation
264597835591	SMP	1	13.60	13.60	744.05	513.84	Fixation
264597839669	SMP	1	13.56	13.56	744.40	514.87	Fixation
264597843603	SMP	1	13.38	13.38	744.60	514.92	Fixation
264597847592	SMP	1	13.40	13.40	745.96	517.25	Fixation
264597851609	SMP	1	13.37	13.37	749.77	517.61	Fixation
264597855613	SMP	1	13.54	13.54	748.54	518.22	Fixation
264597859629	SMP	1	13.74	13.74	749.79	518.99	Fixation
264597863609	SMP	1	13.64	13.64	746.91	518.14	Fixation
264597867587	SMP	1	13.65	13.65	742.70	517.47	Fixation
264597871584	SMP	1	13.64	13.64	741.34	517.38	Fixation
264597875606	SMP	1	13.64	13.64	746.34	517.93	Fixation
264597879595	SMP	1	13.63	13.63	747.44	516.60	Fixation
264597883582	SMP	1	13.63	13.63	748.25	516.54	Fixation
264597887609	SMP	1	13.57	13.57	748.38	516.67	Fixation
264597891619	SMP	1	13.40	13.40	746.99	514.81	Fixation
264597895626	SMP	1	13.38	13.38	745.62	513.32	Fixation
264597899601	SMP	1	13.42	13.42	747.96	513.20	Fixation
264597903635	SMP	1	13.56	13.56	747.62	512.93	Fixation
264597907639	SMP	1	13.51	13.51	748.78	513.06	Fixation
264597911582	SMP	1	13.55	13.55	749.60	512.99	Fixation
264597915584	SMP	1	13.59	13.59	749.63	512.69	Fixation
264597919615	SMP	1	13.60	13.60	749.21	512.18	Fixation
264597923642	SMP	1	13.68	13.68	747.86	511.90	Fixation
264597927613	SMP	1	13.71	13.71	745.72	512.15	Fixation
264597931593	SMP	1	13.56	13.56	745.15	512.02	Fixation
264597935584	SMP	1	13.62	13.62	743.93	512.18	Fixation
264597939577	SMP	1	13.64	13.64	744.05	512.01	Fixation
264597943626	SMP	1	13.55	13.55	742.32	511.42	Fixation
264597947612	SMP	1	13.71	13.71	741.36	511.10	Fixation
264597951593	SMP	1	13.60	13.60	739.84	510.79	Fixation
264597955578	SMP	1	13.55	13.55	738.80	510.32	Fixation
264597959639	SMP	1	13.48	13.48	737.68	509.81	Fixation
264597963635	SMP	1	13.42	13.42	736.13	509.04	Fixation
264597967598	SMP	1	13.42	13.42	735.28	509.24	Fixation
264597971575	SMP	1	13.34	13.34	735.87	508.66	Fixation
264597975605	SMP	1	13.39	13.39	734.99	508.15	Fixation
264597979585	SMP	1	13.43	13.43	734.82	507.60	Fixation
264597983638	SMP	1	13.32	13.32	735.18	506.91	Fixation
264597987606	SMP	1	13.47	13.47	735.50	506.82	Fixation
264597991633	SMP	1	13.39	13.39	736.10	506.89	Fixation
264597995614	SMP	1	13.24	13.24	737.31	507.07	Fixation
264597999582	SMP	1	13.22	13.22	738.38	508.18	Fixation
264598003574	SMP	1	13.15	13.15	740.13	508.43	Fixation
264598007592	SMP	1	13.04	13.04	742.25	508.17	Fixation
264598011623	SMP	1	13.09	13.09	743.89	507.76	Fixation
264598015590	SMP	1	13.04	13.04	744.02	506.98	Fixation
264598019572	SMP	1	13.32	13.32	744.56	506.96	Fixation
264598023621	SMP	1	13.02	13.02	745.14	506.72	Fixation
264598027608	SMP	1	12.94	12.94	745.03	506.80	Fixation
264598031623	SMP	1	13.03	13.03	744.62	507.38	Fixation
264598035578	SMP	1	13.04	13.04	744.64	506.84	Fixation
264598039576	SMP	1	13.16	13.16	744.47	506.98	Fixation
264598043647	SMP	1	13.14	13.14	744.36	506.52	Fixation
264598047593	SMP	1	13.22	13.22	744.76	506.61	Fixation
264598051568	SMP	1	13.14	13.14	744.57	508.72	Fixation
264598055622	SMP	1	13.19	13.19	744.07	510.07	Fixation
264598059629	SMP	1	13.04	13.04	744.86	512.53	Fixation
264598063589	SMP	1	13.09	13.09	745.07	513.01	Fixation
264598067571	SMP	1	13.10	13.10	744.98	514.41	Fixation
264598071572	SMP	1	13.11	13.11	769.69	517.35	Fixation
264598075631	SMP	1	12.97	12.97	745.59	515.73	Fixation
264598079600	SMP	1	13.14	13.14	746.52	515.41	Fixation
264598083569	SMP	1	13.16	13.16	751.21	513.89	Fixation
264598087586	SMP	1	13.25	13.25	751.78	513.80	Fixation
264598091673	SMP	1	13.21	13.21	752.30	511.43	Fixation
264598095695	SMP	1	13.18	13.18	752.89	511.36	Fixation
264598099577	SMP	1	13.12	13.12	753.13	510.29	Fixation
264598103712	SMP	1	13.08	13.08	751.54	508.89	Fixation
264598107608	SMP	1	13.26	13.26	751.89	509.60	Fixation
264598111579	SMP	1	13.26	13.26	752.47	509.16	Fixation
264598115569	SMP	1	13.16	13.16	751.06	508.95	Fixation
264598119613	SMP	1	13.17	13.17	751.07	510.36	Fixation
264598123613	SMP	1	13.17	13.17	748.77	509.17	Fixation
264598127617	SMP	1	13.18	13.18	746.26	509.43	Fixation
264598131573	SMP	1	13.04	13.04	745.34	509.91	Fixation
264598135589	SMP	1	12.82	12.82	744.92	511.41	Fixation
264598139615	SMP	1	12.84	12.84	742.31	510.55	Fixation
264598143600	SMP	1	12.96	12.96	742.24	510.50	Fixation
264598147571	SMP	1	12.91	12.91	744.29	509.60	Fixation
264598151569	SMP	1	12.97	12.97	746.35	505.65	Fixation
264598155578	SMP	1	13.07	13.07	748.89	504.86	Fixation
264598159617	SMP	1	13.04	13.04	752.29	505.11	Fixation
264598163590	SMP	1	13.00	13.00	751.97	501.93	Fixation
264598167588	SMP	1	13.10	13.10	750.69	501.20	Fixation
264598171619	SMP	1	13.15	13.15	747.89	498.86	Fixation
264598175608	SMP	1	13.20	13.20	748.94	498.92	Fixation
264598179572	SMP	1	13.26	13.26	751.97	497.13	Fixation
264598183580	SMP	1	13.11	13.11	752.62	496.85	Fixation
264598187618	SMP	1	13.28	13.28	751.77	496.73	Fixation
264598191687	SMP	1	13.23	13.23	747.60	497.54	Fixation
264598195590	SMP	1	13.28	13.28	746.05	497.91	Fixation
264598199575	SMP	1	13.25	13.25	742.90	498.69	Fixation
264598203585	SMP	1	13.26	13.26	738.59	498.01	Fixation
264598207640	SMP	1	13.34	13.34	734.61	500.09	Fixation
264598211573	SMP	1	13.27	13.27	736.89	502.23	Fixation
264598215571	SMP	1	13.08	13.08	735.83	502.37	Fixation
264598219572	SMP	1	13.39	13.39	736.32	501.27	Fixation
264598223693	SMP	1	13.28	13.28	734.16	499.95	Fixation
264598227601	SMP	1	13.16	13.16	736.38	501.00	Fixation
264598231585	SMP	1	13.16	13.16	734.86	499.18	Fixation
264598235578	SMP	1	13.13	13.13	736.13	498.91	Fixation
264598239569	SMP	1	13.10	13.10	736.35	498.72	Fixation
264598243569	SMP	1	13.15	13.15	739.77	498.51	Fixation
264598247717	SMP	1	13.27	13.27	743.91	496.61	Fixation
264598251600	SMP	1	13.19	13.19	745.93	494.36	Fixation
264598255597	SMP	1	13.15	13.15	748.05	492.43	Fixation
264598259602	SMP	1	13.21	13.21	750.09	491.53	Fixation
264598263591	SMP	1	13.21	13.21	752.18	490.20	Fixation
264598267579	SMP	1	13.17	13.17	753.61	490.30	Fixation
264598271566	SMP	1	13.12	13.12	754.02	489.10	Fixation
264598275592	SMP	1	13.12	13.12	755.81	488.61	Fixation
264598279575	SMP	1	13.29	13.29	757.91	488.21	Fixation
264598283568	SMP	1	13.37	13.37	759.23	487.95	Fixation
264598287569	SMP	1	13.31	13.31	760.10	487.44	Fixation
264598291611	SMP	1	13.30	13.30	760.64	487.85	Fixation
264598295614	SMP	1	13.45	13.45	761.53	488.96	Fixation
264598299587	SMP	1	13.37	13.37	763.77	489.04	Fixation
264598303568	SMP	1	13.33	13.33	767.80	489.19	Fixation
264598307646	SMP	1	13.27	13.27	772.63	489.85	Fixation
264598311581	SMP	1	13.22	13.22	770.26	489.47	Fixation
264598315573	SMP	1	13.06	13.06	774.31	488.94	Fixation
264598319612	SMP	1	13.11	13.11	779.88	488.56	Fixation
264598323582	SMP	1	13.17	13.17	781.74	486.91	Fixation
264598327595	SMP	1	13.19	13.19	784.50	486.38	Fixation
264598331578	SMP	1	13.23	13.23	784.51	488.57	Fixation
264598335568	SMP	1	13.16	13.16	785.11	491.00	Fixation
264598339559	SMP	1	13.12	13.12	786.69	494.85	Fixation
264598343613	SMP	1	13.11	13.11	787.20	495.65	Fixation
264598347578	SMP	1	13.14	13.14	786.97	497.88	Fixation
264598351564	SMP	1	13.18	13.18	786.21	498.50	Fixation
264598355564	SMP	1	13.17	13.17	787.01	499.67	Fixation
264598359623	SMP	1	13.09	13.09	786.76	500.17	Fixation
264598363612	SMP	1	13.10	13.10	784.96	499.43	Fixation
264598367649	SMP	1	13.10	13.10	783.61	499.82	Fixation
264598371580	SMP	1	13.15	13.15	782.50	499.26	Fixation
264598375591	SMP	1	13.00	13.00	781.82	495.57	Fixation
264598379573	SMP	1	13.18	13.18	780.84	489.88	Fixation
264598383565	SMP	1	13.20	13.20	779.96	486.45	Fixation
264598387593	SMP	1	13.08	13.08	777.71	480.85	Fixation
264598391595	SMP	1	13.10	13.10	777.59	479.73	Fixation
264598395605	SMP	1	13.13	13.13	775.73	475.56	Fixation
264598399571	SMP	1	13.34	13.34	776.47	475.28	Fixation
264598403556	SMP	1	13.25	13.25	777.13	475.47	Fixation
264598407644	SMP	1	13.30	13.30	778.02	474.64	Fixation
264598411607	SMP	1	13.20	13.20	778.78	474.66	Fixation
264598415590	SMP	1	13.15	13.15	781.16	476.34	Fixation
264598419559	SMP	1	13.13	13.13	781.37	478.77	Fixation
264598423643	SMP	1	13.18	13.18	781.60	481.37	Fixation
264598427600	SMP	1	13.13	13.13	782.59	481.32	Fixation
264598431603	SMP	1	13.13	13.13	782.29	482.54	Fixation
264598435569	SMP	1	13.06	13.06	780.89	483.72	Fixation
264598439560	SMP	1	13.06	13.06	780.70	485.48	Fixation
264598443582	SMP	1	13.08	13.08	778.97	486.04	Fixation
264598447568	SMP	1	13.07	13.07	778.77	486.18	Fixation
264598451470	SMP	1	13.17	13.17	777.14	488.35	Fixation
264598455613	SMP	1	13.06	13.06	777.72	488.46	Fixation
264598459618	SMP	1	13.04	13.04	777.96	488.03	Fixation
264598463588	SMP	1	13.06	13.06	779.12	486.38	Fixation
264598467558	SMP	1	12.99	12.99	779.70	484.17	Fixation
264598471556	SMP	1	13.04	13.04	778.93	485.62	Fixation
264598475608	SMP	1	13.01	13.01	778.61	486.98	Fixation
264598479576	SMP	1	12.95	12.95	780.41	487.36	Fixation
264598483558	SMP	1	13.00	13.00	780.91	487.46	Fixation
264598487565	SMP	1	12.97	12.97	781.66	488.93	Fixation
264598491594	SMP	1	12.97	12.97	781.76	489.70	Fixation
264598495606	SMP	1	12.99	12.99	781.98	489.35	Fixation
264598499563	SMP	1	13.05	13.05	780.45	488.50	Fixation
264598503557	SMP	1	12.88	12.88	779.49	487.07	Fixation
264598507560	SMP	1	12.97	12.97	777.52	487.56	Fixation
264598511608	SMP	1	13.10	13.10	776.34	485.37	Fixation
264598515565	SMP	1	13.05	13.05	776.23	482.46	Fixation
264598519599	SMP	1	12.99	12.99	773.59	481.39	Fixation
264598523651	SMP	1	13.09	13.09	769.75	480.06	Fixation
264598527604	SMP	1	12.94	12.94	769.53	477.30	Fixation
264598531562	SMP	1	12.99	12.99	766.25	477.03	Fixation
264598535561	SMP	1	13.04	13.04	765.80	476.61	Fixation
264598539557	SMP	1	12.92	12.92	766.39	475.25	Fixation
264598543601	SMP	1	13.05	13.05	767.92	474.61	Fixation
264598547564	SMP	1	13.06	13.06	769.60	475.36	Fixation
264598551554	SMP	1	13.05	13.05	771.91	475.89	Fixation
264598555572	SMP	1	13.10	13.10	761.46	471.75	Fixation
264598559623	SMP	1	13.11	13.11	758.56	468.23	Fixation
264598563657	SMP	1	13.04	13.04	772.68	475.36	Fixation
264598567574	SMP	1	13.01	13.01	775.74	477.13	Fixation
264598571582	SMP	1	13.05	13.05	775.79	481.13	Fixation
264598575652	SMP	1	12.99	12.99	777.04	482.16	Fixation
264598579556	SMP	1	12.96	12.96	779.48	482.71	Fixation
264598583558	SMP	1	12.99	12.99	776.05	482.51	Fixation
264598587605	SMP	1	12.98	12.98	774.75	483.76	Fixation
264598591595	SMP	1	13.04	13.04	771.70	487.14	Fixation
264598595574	SMP	1	13.00	13.00	771.74	487.98	Fixation
264598599560	SMP	1	13.05	13.05	773.34	488.68	Fixation
264598603566	SMP	1	13.07	13.07	774.60	490.06	Fixation
264598607601	SMP	1	13.11	13.11	773.96	489.94	Fixation
264598611561	SMP	1	13.23	13.23	774.17	489.31	Fixation
264598615556	SMP	1	13.28	13.28	775.15	488.60	Fixation
264598619555	SMP	1	13.24	13.24	775.32	488.55	Fixation
264598623647	SMP	1	13.00	13.00	774.45	488.72	Fixation
264598627591	SMP	1	13.17	13.17	774.13	488.94	Fixation
264598631569	SMP	1	13.14	13.14	774.45	489.04	Fixation
264598635617	SMP	1	12.92	12.92	774.83	488.19	Fixation
264598639573	SMP	1	13.24	13.24	774.95	487.92	Fixation
264598643435	SMP	1	13.05	13.05	775.61	487.32	Fixation
264598647564	SMP	1	13.27	13.27	776.16	486.71	Fixation
264598651601	SMP	1	13.01	13.01	775.13	486.26	Fixation
264598655577	SMP	1	13.11	13.11	774.40	486.55	Fixation
264598659523	SMP	1	13.02	13.02	773.09	485.91	Fixation
264598663560	SMP	1	13.28	13.28	771.46	485.25	Fixation
264598667567	SMP	1	13.11	13.11	770.71	483.75	Fixation
264598671554	SMP	1	13.08	13.08	768.37	481.85	Fixation
264598675452	SMP	1	13.14	13.14	765.47	479.35	Fixation
264598679566	SMP	1	13.16	13.16	762.95	477.45	Fixation
264598683554	SMP	1	13.17	13.17	761.93	476.45	Fixation
264598687558	SMP	1	13.30	13.30	759.89	477.76	Fixation
264598691533	SMP	1	13.14	13.14	756.27	476.23	Fixation
264598695597	SMP	1	13.27	13.27	755.62	476.63	Fixation
264598699567	SMP	1	13.15	13.15	753.87	475.89	Fixation
264598703578	SMP	1	13.09	13.09	751.67	474.45	Fixation
264598707426	SMP	1	13.24	13.24	750.41	474.79	Fixation
264598711560	SMP	1	13.09	13.09	749.64	473.90	Saccade
264598715558	SMP	1	13.24	13.24	748.89	474.60	Saccade
264598719590	SMP	1	13.18	13.18	748.35	475.97	Saccade
264598723437	SMP	1	13.20	13.20	725.44	466.63	Saccade
264598727593	SMP	1	13.19	13.19	746.42	461.05	Saccade
264598731568	SMP	1	13.18	13.18	717.64	458.19	Saccade
264598735554	SMP	1	13.14	13.14	746.94	455.18	Saccade
264598739420	SMP	1	13.27	13.27	744.87	454.95	Saccade
264598743599	SMP	1	13.30	13.30	745.78	469.78	Saccade
264598747574	SMP	1	13.28	13.28	746.73	472.34	Saccade
264598751550	SMP	1	13.22	13.22	747.72	470.78	Saccade
264598755421	SMP	1	13.32	13.32	747.99	472.47	-
264598759594	SMP	1	13.38	13.38	749.07	474.50	-
264598763601	SMP	1	13.27	13.27	750.57	474.33	-
264598767578	SMP	1	13.39	13.39	752.00	475.60	-
264598771421	SMP	1	13.29	13.29	752.88	479.12	-
264598775605	SMP	1	13.28	13.28	753.67	480.03	-
264598779573	SMP	1	13.24	13.24	753.71	480.87	-
264598783551	SMP	1	13.49	13.49	756.19	483.45	Saccade
264598787438	SMP	1	13.42	13.42	758.30	484.06	Saccade
264598791630	SMP	1	13.38	13.38	763.74	484.53	Saccade
264598795587	SMP	1	13.42	13.42	767.71	491.84	Saccade
264598799557	SMP	1	13.49	13.49	771.84	503.97	Saccade
264598803419	SMP	1	13.38	13.38	775.05	507.99	Saccade
264598807550	SMP	1	13.36	13.36	779.57	511.28	Saccade
264598811598	SMP	1	13.41	13.41	783.77	515.16	Saccade
264598815570	SMP	1	13.44	13.44	787.16	516.95	Saccade
264598819417	SMP	1	13.43	13.43	787.74	519.70	Saccade
264598823646	SMP	1	13.43	13.43	788.97	521.17	Fixation
264598827585	SMP	1	13.31	13.31	790.02	524.45	Fixation
264598831588	SMP	1	13.38	13.38	791.13	527.60	Fixation
264598835462	SMP	1	13.41	13.41	791.03	529.41	Fixation
264598839578	SMP	1	13.41	13.41	792.00	531.20	Fixation
264598843569	SMP	1	13.38	13.38	791.65	531.46	Fixation
264598847555	SMP	1	13.36	13.36	791.43	532.90	Fixation
264598851416	SMP	1	13.42	13.42	792.00	535.60	Fixation
264598855593	SMP	1	13.44	13.44	790.58	536.22	Fixation
264598859587	SMP	1	13.45	13.45	789.42	537.91	Fixation
264598863445	SMP	1	13.59	13.59	789.05	537.85	Fixation
264598867421	SMP	1	13.52	13.52	788.51	535.13	Fixation
264598871544	SMP	1	13.56	13.56	788.12	535.62	Fixation
264598875475	SMP	1	13.69	13.69	786.14	534.30	Fixation
264598879437	SMP	1	13.65	13.65	782.98	534.29	Fixation
264598883433	SMP	1	13.58	13.58	779.87	535.45	Fixation
264598887434	SMP	1	13.55	13.55	778.83	532.99	Fixation
264598891468	SMP	1	13.63	13.63	778.61	533.97	Fixation
264598895470	SMP	1	13.64	13.64	775.46	530.28	Fixation
264598899435	SMP	1	13.54	13.54	775.64	529.97	Fixation
264598903429	SMP	1	13.61	13.61	775.05	528.70	Fixation
264598907458	SMP	1	13.66	13.66	774.93	529.11	Fixation
264598911438	SMP	1	13.53	13.53	774.85	530.53	Fixation
264598915417	SMP	1	13.52	13.52	775.03	531.97	Fixation
264598919456	SMP	1	13.68	13.68	775.83	532.35	Fixation
264598923454	SMP	1	13.55	13.55	779.29	532.03	Fixation
264598927464	SMP	1	13.53	13.53	783.24	531.36	Fixation
264598931421	SMP	1	13.51	13.51	783.87	532.51	Fixation
264598935421	SMP	1	13.49	13.49	785.15	533.16	Fixation
264598939452	SMP	1	13.46	13.46	785.59	533.02	Fixation
264598943445	SMP	1	13.52	13.52	786.95	532.94	Fixation
264598947424	SMP	1	13.49	13.49	787.73	535.14	Fixation
264598951416	SMP	1	13.54	13.54	789.27	535.36	Fixation
264598955421	SMP	1	13.47	13.47	789.44	534.41	Fixation
264598959765	SMP	1	13.53	13.53	789.95	533.79	Fixation
264598963431	SMP	1	13.65	13.65	788.41	534.22	Fixation
264598967452	SMP	1	13.61	13.61	784.65	534.57	Fixation
264598971435	SMP	1	13.51	13.51	782.80	533.89	Fixation
264598975444	SMP	1	13.65	13.65	780.07	533.60	Fixation
264598979446	SMP	1	13.68	13.68	779.20	532.20	Fixation
264598983425	SMP	1	13.76	13.76	778.70	531.64	Fixation
264598987448	SMP	1	13.66	13.66	778.67	531.11	Fixation
264598991452	SMP	1	13.61	13.61	778.15	529.60	Fixation
264598995437	SMP	1	13.82	13.82	777.08	529.13	Fixation
264598999422	SMP	1	13.70	13.70	775.64	529.10	Fixation
264599003459	SMP	1	13.69	13.69	775.62	528.13	Fixation
264599007432	SMP	1	13.78	13.78	778.14	526.55	Fixation
264599011428	SMP	1	13.84	13.84	779.61	524.04	Fixation
264599015426	SMP	1	13.74	13.74	780.82	523.32	Fixation
264599019417	SMP	1	13.68	13.68	781.91	522.39	Fixation
264599023450	SMP	1	13.66	13.66	782.11	522.45	Fixation
264599027616	SMP	1	13.68	13.68	781.45	523.65	Fixation
264599031500	SMP	1	13.78	13.78	779.92	524.42	Fixation
264599035421	SMP	1	13.78	13.78	778.29	525.35	Fixation
264599039418	SMP	1	13.80	13.80	777.98	524.64	Fixation
264599043433	SMP	1	13.69	13.69	779.94	525.69	Fixation
264599047426	SMP	1	13.88	13.88	780.23	527.30	Fixation
264599051413	SMP	1	13.88	13.88	778.56	529.96	Fixation
264599055419	SMP	1	13.85	13.85	778.71	530.80	Fixation
264599059430	SMP	1	13.83	13.83	778.25	531.51	Fixation
264599063458	SMP	1	13.86	13.86	778.14	531.98	Fixation
264599067432	SMP	1	13.96	13.96	778.14	531.65	Fixation
264599071427	SMP	1	13.83	13.83	780.18	531.81	Fixation
264599075415	SMP	1	13.98	13.98	781.28	530.94	Fixation
264599079423	SMP	1	13.86	13.86	782.74	531.12	Fixation
264599083447	SMP	1	13.86	13.86	783.96	530.29	Fixation
264599087433	SMP	1	13.77	13.77	784.14	530.38	Fixation
264599091466	SMP	1	13.79	13.79	784.35	530.12	Fixation
264599095452	SMP	1	13.90	13.90	784.82	529.15	Fixation
264599099425	SMP	1	13.91	13.91	783.93	528.81	Fixation
264599103414	SMP	1	13.91	13.91	784.66	528.15	Fixation
264599107427	SMP	1	13.87	13.87	785.15	527.90	Fixation
264599111430	SMP	1	13.91	13.91	785.50	527.54	Fixation
264599115420	SMP	1	13.86	13.86	785.03	526.96	Fixation
264599119415	SMP	1	13.97	13.97	785.13	526.54	Fixation
264599123417	SMP	1	13.87	13.87	785.09	526.09	Fixation
264599127481	SMP	1	14.03	14.03	784.44	526.34	Fixation
264599131444	SMP	1	13.93	13.93	783.42	527.00	Fixation
264599135421	SMP	1	13.89	13.89	783.34	526.99	Fixation
264599139418	SMP	1	14.00	14.00	782.80	527.33	Fixation
264599143426	SMP	1	13.80	13.80	782.60	527.49	Fixation
264599147445	SMP	1	13.73	13.73	782.41	527.24	Fixation
264599151426	SMP	1	13.65	13.65	782.47	526.79	Fixation
264599155432	SMP	1	13.65	13.65	782.24	525.62	Fixation
264599159442	SMP	1	13.81	13.81	782.19	524.46	Fixation
264599163446	SMP	1	13.69	13.69	781.57	524.08	Fixation
264599167449	SMP	1	13.69	13.69	781.39	525.20	Fixation
264599171415	SMP	1	13.75	13.75	781.97	524.64	Fixation
264599175424	SMP	1	13.73	13.73	782.88	524.45	Fixation
264599179424	SMP	1	13.77	13.77	782.23	524.33	Fixation
264599183414	SMP	1	13.91	13.91	781.98	523.95	Fixation
264599187405	SMP	1	13.95	13.95	782.01	524.18	Fixation
264599191454	SMP	1	13.88	13.88	782.15	524.68	Fixation
264599195448	SMP	1	13.78	13.78	782.46	523.47	Fixation
264599199455	SMP	1	13.86	13.86	781.76	524.32	Fixation
264599203408	SMP	1	13.82	13.82	781.38	525.12	Fixation
264599207410	SMP	1	13.97	13.97	780.60	525.33	Fixation
264599211443	SMP	1	14.01	14.01	781.18	526.01	Fixation
264599215435	SMP	1	14.01	14.01	780.58	525.85	Fixation
264599219403	SMP	1	13.97	13.97	779.33	525.94	Fixation
264599223406	SMP	1	13.99	13.99	777.25	525.70	Fixation
264599227542	SMP	1	14.03	14.03	775.72	524.97	Fixation
264599231456	SMP	1	14.04	14.04	774.74	523.87	Fixation
264599235418	SMP	1	14.11	14.11	771.81	524.32	Fixation
264599239407	SMP	1	14.24	14.24	771.54	524.09	Fixation
264599243472	SMP	1	14.17	14.17	771.62	523.90	Fixation
264599247417	SMP	1	14.16	14.16	770.61	524.58	Fixation
264599251403	SMP	1	14.17	14.17	770.39	524.44	Fixation
264599255441	SMP	1	13.99	13.99	769.54	522.81	Fixation
264599259453	SMP	1	13.93	13.93	769.92	522.69	Fixation
264599263447	SMP	1	14.04	14.04	770.19	522.08	Fixation
264599267418	SMP	1	13.84	13.84	770.80	520.08	Fixation
264599271410	SMP	1	13.84	13.84	772.88	520.18	Fixation
264599275444	SMP	1	13.87	13.87	772.57	520.78	Fixation
264599279432	SMP	1	13.84	13.84	773.41	520.93	Fixation
264599283400	SMP	1	13.88	13.88	775.78	522.03	Fixation
