Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L POR X [px]	L POR Y [px]	L Event Info
109900132339	SMP	1	10.53	10.53	0.00	0.00	Blink
109900136315	SMP	1	10.30	10.30	0.00	0.00	Blink
109900140326	SMP	1	11.83	11.83	0.00	0.00	Blink
109900144332	SMP	1	12.46	12.46	0.00	0.00	Blink
109900148327	SMP	1	12.71	12.71	0.00	0.00	Blink
109900152652	SMP	1	12.88	12.88	0.00	0.00	Blink
109900156382	SMP	1	15.13	15.13	0.00	0.00	Blink
109900160349	SMP	1	14.66	14.66	0.00	0.00	Blink
109900164326	SMP	1	15.25	15.25	0.00	0.00	Blink
109900168180	SMP	1	16.93	16.93	0.00	0.00	Blink
109900172251	SMP	1	12.64	12.64	0.00	0.00	Blink
109900176338	SMP	1	15.70	15.70	0.00	0.00	Blink
109900180321	SMP	1	18.04	18.04	0.00	0.00	Blink
109900184302	SMP	1	10.33	10.33	0.00	0.00	Blink
109900188348	SMP	1	9.35	9.35	0.00	0.00	Blink
109900192353	SMP	1	14.42	14.42	0.00	0.00	Blink
109900196343	SMP	1	3.11	3.11	0.00	0.00	Blink
109900200182	SMP	1	11.86	11.86	0.00	0.00	-
109900204308	SMP	1	11.17	11.17	0.00	0.00	-
109900208322	SMP	1	10.22	10.22	598.85	850.58	-
109900212317	SMP	1	11.17	11.17	637.74	830.39	-
109900216317	SMP	1	15.14	15.14	841.87	740.16	-
109900220353	SMP	1	9.99	9.99	666.49	827.21	-
109900224337	SMP	1	15.59	15.59	725.71	902.81	-
109900228306	SMP	1	13.71	13.71	636.92	714.36	-
109900232313	SMP	1	14.90	14.90	639.67	579.42	-
109900236336	SMP	1	14.69	14.69	662.34	771.56	-
109900240338	SMP	1	15.50	15.50	657.40	740.90	-
109900244315	SMP	1	15.79	15.79	663.45	719.07	-
109900248177	SMP	1	16.05	16.05	854.79	660.69	-
109900252263	SMP	1	14.10	14.10	730.94	635.66	-
109900256344	SMP	1	14.22	14.22	657.33	620.45	-
109900260353	SMP	1	9.48	9.48	916.40	599.43	-
109900264192	SMP	1	16.80	16.80	863.63	586.99	-
109900268305	SMP	1	16.30	16.30	857.82	588.62	-
109900272316	SMP	1	16.82	16.82	860.77	575.30	-
109900276317	SMP	1	15.39	15.39	681.42	570.16	Saccade
109900280208	SMP	1	16.82	16.82	956.46	566.26	Saccade
109900284311	SMP	1	16.73	16.73	963.83	586.76	Saccade
109900288380	SMP	1	16.48	16.48	984.01	572.83	Saccade
109900292451	SMP	1	16.10	16.10	979.12	569.73	Saccade
109900296319	SMP	1	12.94	12.94	860.55	580.42	Saccade
109900300309	SMP	1	13.25	13.25	751.76	583.86	Saccade
109900304340	SMP	1	12.46	12.46	879.96	572.42	Saccade
109900308325	SMP	1	13.58	13.58	802.09	586.74	Saccade
109900312303	SMP	1	12.85	12.85	790.59	596.40	Saccade
109900316303	SMP	1	12.87	12.87	783.09	581.64	Saccade
109900320379	SMP	1	12.91	12.91	783.91	594.61	Fixation
109900324369	SMP	1	12.83	12.83	793.02	587.54	Fixation
109900328180	SMP	1	12.80	12.80	798.80	586.69	Fixation
109900332306	SMP	1	12.90	12.90	788.28	589.64	Fixation
109900336312	SMP	1	13.01	13.01	789.50	586.26	Fixation
109900340314	SMP	1	12.88	12.88	784.16	586.00	Fixation
109900344172	SMP	1	12.84	12.84	789.90	586.56	Fixation
109900348328	SMP	1	13.01	13.01	782.95	587.99	Fixation
109900352428	SMP	1	12.90	12.90	784.67	580.83	Fixation
109900356342	SMP	1	13.56	13.56	783.42	577.91	Fixation
109900360191	SMP	1	13.31	13.31	781.09	579.50	Fixation
109900364302	SMP	1	12.92	12.92	769.09	574.17	Fixation
109900368335	SMP	1	13.32	13.32	766.10	572.96	Fixation
109900372316	SMP	1	13.12	13.12	769.78	572.01	Fixation
109900376176	SMP	1	13.41	13.41	773.67	569.33	Fixation
109900380301	SMP	1	13.36	13.36	780.87	567.16	Fixation
109900384303	SMP	1	13.42	13.42	782.33	566.54	Fixation
109900388363	SMP	1	13.33	13.33	760.83	563.05	Fixation
109900392316	SMP	1	13.23	13.23	781.32	561.68	Fixation
109900396312	SMP	1	12.94	12.94	776.51	558.67	Fixation
109900400309	SMP	1	13.42	13.42	782.57	559.20	Fixation
109900404306	SMP	1	13.14	13.14	771.81	555.63	Fixation
109900408175	SMP	1	13.17	13.17	776.34	551.62	Fixation
109900412332	SMP	1	13.28	13.28	783.07	552.04	Fixation
109900416185	SMP	1	13.21	13.21	782.53	549.06	Fixation
109900420212	SMP	1	13.21	13.21	773.66	548.24	Fixation
109900424370	SMP	1	12.97	12.97	772.21	547.18	Fixation
109900428195	SMP	1	13.05	13.05	766.97	545.82	Fixation
109900432206	SMP	1	13.44	13.44	764.84	544.64	Fixation
109900436190	SMP	1	13.00	13.00	766.63	543.25	Fixation
109900440180	SMP	1	13.02	13.02	763.37	542.34	Fixation
109900444177	SMP	1	13.49	13.49	762.99	541.04	Fixation
109900448176	SMP	1	13.08	13.08	767.22	541.15	Fixation
109900452184	SMP	1	13.03	13.03	766.01	541.27	Fixation
109900456216	SMP	1	13.14	13.14	767.18	541.17	Fixation
109900460203	SMP	1	13.25	13.25	764.35	542.42	Fixation
109900464181	SMP	1	13.07	13.07	761.53	542.53	Fixation
109900468179	SMP	1	13.09	13.09	764.02	542.64	Fixation
109900472170	SMP	1	13.11	13.11	766.40	543.43	Fixation
109900476274	SMP	1	13.04	13.04	766.65	542.62	Fixation
109900480212	SMP	1	13.19	13.19	770.27	543.20	Fixation
109900484186	SMP	1	13.53	13.53	770.90	544.60	Fixation
109900488192	SMP	1	13.41	13.41	766.38	543.70	Fixation
109900492197	SMP	1	13.52	13.52	767.93	542.55	Fixation
109900496194	SMP	1	13.35	13.35	768.94	542.71	Fixation
109900500178	SMP	1	13.09	13.09	769.42	540.47	Fixation
109900504182	SMP	1	13.17	13.17	772.56	538.31	Fixation
109900508184	SMP	1	13.45	13.45	773.18	537.05	Fixation
109900512177	SMP	1	13.26	13.26	777.05	536.03	Fixation
109900516175	SMP	1	13.39	13.39	776.78	534.50	Fixation
109900520201	SMP	1	13.22	13.22	775.03	533.46	Fixation
109900524214	SMP	1	13.00	13.00	777.50	531.03	Fixation
109900528195	SMP	1	13.18	13.18	776.01	528.87	Fixation
109900532177	SMP	1	13.48	13.48	777.34	528.42	Fixation
109900536171	SMP	1	13.15	13.15	775.81	528.32	Fixation
109900540178	SMP	1	13.57	13.57	777.58	527.95	Fixation
109900544265	SMP	1	13.66	13.66	781.89	529.65	Fixation
109900548206	SMP	1	13.46	13.46	780.45	528.47	Fixation
109900552181	SMP	1	13.54	13.54	782.14	528.68	Fixation
109900556242	SMP	1	13.62	13.62	784.21	526.70	Fixation
109900560200	SMP	1	13.59	13.59	787.53	525.04	Fixation
109900564177	SMP	1	13.44	13.44	785.42	523.32	-
109900568164	SMP	1	13.66	13.66	772.09	521.47	-
109900572197	SMP	1	13.66	13.66	767.26	521.35	-
109900576187	SMP	1	13.42	13.42	760.06	520.76	-
109900580173	SMP	1	13.45	13.45	765.90	519.99	-
109900584164	SMP	1	13.54	13.54	768.92	518.74	-
109900588199	SMP	1	13.63	13.63	752.04	517.30	-
109900592214	SMP	1	13.56	13.56	746.93	516.80	-
109900596190	SMP	1	13.47	13.47	744.48	516.05	-
109900600165	SMP	1	13.61	13.61	739.50	516.47	Fixation
109900604208	SMP	1	13.67	13.67	742.81	517.39	Fixation
109900608194	SMP	1	13.48	13.48	747.02	518.05	Fixation
109900612179	SMP	1	13.80	13.80	744.71	521.06	Fixation
109900616177	SMP	1	13.40	13.40	750.09	520.97	Fixation
109900620211	SMP	1	13.72	13.72	749.34	522.62	Fixation
109900624193	SMP	1	13.64	13.64	750.47	522.76	Fixation
109900628180	SMP	1	13.45	13.45	746.69	521.37	Fixation
109900632164	SMP	1	13.68	13.68	760.58	521.83	Fixation
109900636167	SMP	1	13.72	13.72	768.18	522.13	Fixation
109900640198	SMP	1	13.59	13.59	767.66	521.78	Fixation
109900644177	SMP	1	13.63	13.63	772.80	521.82	Fixation
109900648162	SMP	1	13.70	13.70	769.91	521.84	Fixation
109900652176	SMP	1	13.58	13.58	769.58	521.37	Fixation
109900656198	SMP	1	13.59	13.59	769.17	518.92	Fixation
109900660211	SMP	1	13.54	13.54	771.25	518.49	Fixation
109900664234	SMP	1	13.74	13.74	769.15	516.21	Fixation
109900668178	SMP	1	13.72	13.72	771.87	515.25	Fixation
109900672174	SMP	1	13.45	13.45	773.15	515.26	Fixation
109900676175	SMP	1	13.68	13.68	770.19	512.75	Fixation
109900680163	SMP	1	13.60	13.60	770.71	512.80	Fixation
109900684180	SMP	1	13.63	13.63	769.80	512.38	Fixation
109900688203	SMP	1	13.69	13.69	769.22	512.09	Fixation
109900692196	SMP	1	13.54	13.54	768.51	509.15	Fixation
109900696168	SMP	1	13.50	13.50	767.36	506.52	Fixation
109900700168	SMP	1	13.77	13.77	777.07	508.90	Fixation
109900704185	SMP	1	13.71	13.71	773.24	508.83	Fixation
109900708182	SMP	1	13.70	13.70	770.50	507.76	Fixation
109900712166	SMP	1	13.67	13.67	773.48	506.93	Fixation
109900716166	SMP	1	13.67	13.67	773.87	506.88	Fixation
109900720225	SMP	1	13.64	13.64	774.02	507.93	Fixation
109900724247	SMP	1	13.61	13.61	770.54	506.38	Fixation
109900728216	SMP	1	13.76	13.76	778.84	507.61	Fixation
109900732183	SMP	1	13.75	13.75	771.11	504.94	Fixation
109900736168	SMP	1	13.60	13.60	773.20	506.17	Fixation
109900740179	SMP	1	13.68	13.68	775.78	508.43	Fixation
109900744161	SMP	1	13.74	13.74	774.39	506.23	Fixation
109900748177	SMP	1	13.76	13.76	775.27	505.86	Fixation
109900752174	SMP	1	13.82	13.82	776.79	506.66	Fixation
109900756215	SMP	1	13.81	13.81	778.70	508.48	Fixation
109900760177	SMP	1	13.81	13.81	777.72	507.38	Fixation
109900764170	SMP	1	13.83	13.83	787.89	508.09	Fixation
109900768178	SMP	1	13.74	13.74	783.09	506.28	Fixation
109900772178	SMP	1	13.79	13.79	786.19	506.66	Fixation
109900776162	SMP	1	13.74	13.74	790.00	507.89	Fixation
109900780163	SMP	1	13.79	13.79	786.77	506.35	Fixation
109900784161	SMP	1	13.72	13.72	795.12	507.36	Fixation
109900788220	SMP	1	13.59	13.59	792.15	508.73	Fixation
109900792212	SMP	1	13.72	13.72	793.44	507.54	Fixation
109900796169	SMP	1	13.75	13.75	795.58	508.60	Fixation
109900800168	SMP	1	13.78	13.78	788.83	509.30	Fixation
109900804241	SMP	1	13.93	13.93	786.96	508.71	Fixation
109900808179	SMP	1	13.73	13.73	788.73	507.52	Fixation
109900812173	SMP	1	13.79	13.79	791.51	507.98	Fixation
109900816166	SMP	1	13.82	13.82	789.90	506.97	Fixation
109900820198	SMP	1	13.64	13.64	786.01	506.90	Fixation
109900824211	SMP	1	13.79	13.79	780.44	505.91	Fixation
109900828168	SMP	1	13.74	13.74	781.83	505.51	Fixation
109900832180	SMP	1	13.77	13.77	780.78	505.63	Fixation
109900836171	SMP	1	13.81	13.81	783.92	505.49	Fixation
109900840160	SMP	1	13.87	13.87	782.16	504.23	Fixation
109900844162	SMP	1	13.88	13.88	783.15	503.66	Fixation
109900848161	SMP	1	13.78	13.78	784.51	503.15	Fixation
109900852209	SMP	1	13.80	13.80	783.72	503.10	Fixation
109900856198	SMP	1	13.77	13.77	784.36	503.16	Fixation
109900860186	SMP	1	13.75	13.75	781.39	503.79	Fixation
109900864171	SMP	1	13.69	13.69	783.48	503.76	Fixation
109900868166	SMP	1	13.74	13.74	781.90	504.94	Fixation
109900872222	SMP	1	13.72	13.72	785.96	504.37	Fixation
109900876175	SMP	1	13.81	13.81	787.87	503.18	Fixation
109900880182	SMP	1	13.76	13.76	783.52	503.10	Fixation
109900884169	SMP	1	13.95	13.95	782.29	503.66	Fixation
109900888184	SMP	1	13.73	13.73	783.55	503.33	Fixation
109900892186	SMP	1	13.75	13.75	789.72	503.61	Fixation
109900896168	SMP	1	13.54	13.54	786.46	504.03	Fixation
109900900164	SMP	1	13.76	13.76	788.04	504.35	Fixation
109900904164	SMP	1	13.46	13.46	793.24	504.04	Fixation
109900908171	SMP	1	13.69	13.69	786.76	505.33	Fixation
109900912161	SMP	1	13.74	13.74	793.88	505.00	Fixation
109900916158	SMP	1	13.82	13.82	797.08	506.94	Fixation
109900920175	SMP	1	13.79	13.79	798.06	509.10	Fixation
109900924192	SMP	1	13.76	13.76	799.82	511.25	Fixation
109900928206	SMP	1	13.49	13.49	793.84	510.30	Fixation
109900932184	SMP	1	13.82	13.82	807.76	511.74	Fixation
109900936157	SMP	1	13.52	13.52	794.19	513.26	Fixation
109900940223	SMP	1	13.75	13.75	803.00	512.05	Fixation
109900944166	SMP	1	13.55	13.55	798.54	513.44	Fixation
109900948173	SMP	1	13.74	13.74	804.09	514.05	Fixation
109900952166	SMP	1	13.59	13.59	797.78	515.07	Fixation
109900956175	SMP	1	13.78	13.78	802.53	513.43	Fixation
109900960184	SMP	1	13.49	13.49	802.38	513.36	Fixation
109900964167	SMP	1	13.41	13.41	805.93	511.28	Fixation
109900968163	SMP	1	13.42	13.42	799.27	511.60	Fixation
109900972165	SMP	1	13.67	13.67	803.99	511.90	Fixation
109900976163	SMP	1	13.50	13.50	801.36	512.44	Fixation
109900980164	SMP	1	13.65	13.65	803.86	513.15	Fixation
109900984148	SMP	1	13.53	13.53	799.64	513.80	Fixation
109900988201	SMP	1	13.40	13.40	801.67	515.09	Fixation
109900992253	SMP	1	13.43	13.43	801.24	516.41	Fixation
109900996181	SMP	1	13.71	13.71	802.09	516.98	Fixation
109901000152	SMP	1	13.68	13.68	802.87	516.56	Fixation
109901004220	SMP	1	13.64	13.64	801.50	515.62	Fixation
109901008163	SMP	1	13.66	13.66	800.34	516.61	Fixation
109901012177	SMP	1	13.64	13.64	801.77	513.85	Fixation
109901016152	SMP	1	13.71	13.71	801.50	514.42	Fixation
109901020187	SMP	1	13.69	13.69	798.25	513.08	Fixation
109901024169	SMP	1	13.67	13.67	796.44	512.44	Fixation
109901028171	SMP	1	13.59	13.59	800.19	512.93	Fixation
109901032163	SMP	1	13.61	13.61	797.68	510.44	Fixation
109901036159	SMP	1	13.51	13.51	795.88	509.77	Fixation
109901040162	SMP	1	13.59	13.59	793.38	508.90	Fixation
109901044160	SMP	1	13.60	13.60	796.22	508.98	Fixation
109901048144	SMP	1	13.65	13.65	793.25	508.61	Fixation
109901052159	SMP	1	13.88	13.88	796.63	507.81	Fixation
109901056207	SMP	1	13.60	13.60	789.67	507.72	Fixation
109901060179	SMP	1	13.92	13.92	795.50	507.03	Fixation
109901064149	SMP	1	13.87	13.87	790.10	506.15	Fixation
109901068154	SMP	1	13.82	13.82	787.00	507.45	Fixation
109901072155	SMP	1	13.85	13.85	789.76	507.29	Fixation
109901076176	SMP	1	13.95	13.95	784.37	506.29	Fixation
109901080153	SMP	1	13.95	13.95	787.58	505.95	Fixation
109901084153	SMP	1	13.73	13.73	785.13	506.35	Fixation
109901088263	SMP	1	13.90	13.90	779.24	505.12	Fixation
109901092207	SMP	1	13.80	13.80	773.65	505.56	Fixation
109901096171	SMP	1	13.74	13.74	777.45	506.53	Fixation
109901100162	SMP	1	13.75	13.75	765.63	507.44	Fixation
109901104161	SMP	1	13.83	13.83	766.51	510.29	Fixation
109901108177	SMP	1	13.89	13.89	763.02	511.80	Fixation
109901112144	SMP	1	13.96	13.96	766.98	512.27	Fixation
109901116151	SMP	1	13.73	13.73	762.85	511.09	Fixation
109901120170	SMP	1	13.91	13.91	763.40	512.87	Fixation
109901124184	SMP	1	13.87	13.87	759.43	512.89	Fixation
109901128154	SMP	1	13.83	13.83	762.64	512.11	Fixation
109901132158	SMP	1	13.90	13.90	761.43	512.92	Fixation
109901136155	SMP	1	13.90	13.90	768.51	512.59	Fixation
109901140168	SMP	1	13.91	13.91	765.12	511.83	Fixation
109901144148	SMP	1	13.95	13.95	769.05	511.84	Fixation
109901148156	SMP	1	13.84	13.84	776.04	511.42	Fixation
109901152177	SMP	1	13.86	13.86	778.88	510.31	Fixation
109901156178	SMP	1	13.86	13.86	778.80	508.54	Fixation
109901160181	SMP	1	13.90	13.90	780.32	508.72	Fixation
109901164163	SMP	1	13.89	13.89	782.26	508.49	Fixation
109901168150	SMP	1	13.88	13.88	786.43	508.69	Fixation
109901172150	SMP	1	13.87	13.87	786.00	508.45	Fixation
109901176144	SMP	1	13.83	13.83	790.57	510.06	Fixation
109901180151	SMP	1	13.82	13.82	789.18	512.15	Fixation
109901184162	SMP	1	13.88	13.88	786.23	513.23	Fixation
109901188208	SMP	1	13.87	13.87	786.83	516.35	Fixation
109901192164	SMP	1	13.90	13.90	785.91	518.23	Fixation
109901196160	SMP	1	13.83	13.83	782.52	519.48	Fixation
109901200156	SMP	1	13.86	13.86	782.39	525.66	Fixation
109901204146	SMP	1	13.88	13.88	769.10	527.55	Fixation
109901208158	SMP	1	13.86	13.86	774.53	529.20	Fixation
109901212177	SMP	1	13.94	13.94	767.34	531.24	Fixation
109901216158	SMP	1	13.82	13.82	759.29	532.28	Fixation
109901220167	SMP	1	13.86	13.86	764.99	533.62	Fixation
109901224146	SMP	1	13.98	13.98	764.92	531.08	Fixation
109901228173	SMP	1	13.99	13.99	768.84	532.10	Fixation
109901232163	SMP	1	14.00	14.00	763.12	531.09	Fixation
109901236150	SMP	1	13.95	13.95	765.10	530.92	Fixation
109901240140	SMP	1	14.07	14.07	764.53	531.55	Fixation
109901244155	SMP	1	14.07	14.07	760.55	531.12	Fixation
109901248146	SMP	1	14.13	14.13	763.02	532.70	Fixation
109901252175	SMP	1	14.03	14.03	765.65	532.15	Saccade
109901256159	SMP	1	14.07	14.07	770.00	530.57	Saccade
109901260176	SMP	1	14.08	14.08	777.72	531.60	Saccade
109901264156	SMP	1	14.07	14.07	779.61	530.33	Saccade
109901268150	SMP	1	14.15	14.15	774.19	532.42	Saccade
109901272162	SMP	1	14.11	14.11	786.23	533.58	Saccade
109901276158	SMP	1	14.10	14.10	801.85	534.23	Saccade
109901280149	SMP	1	14.21	14.21	802.45	535.22	Saccade
109901284144	SMP	1	14.18	14.18	812.65	533.36	Saccade
109901288160	SMP	1	14.17	14.17	818.05	531.95	Saccade
109901292303	SMP	1	14.44	14.44	813.41	529.37	Fixation
109901296171	SMP	1	14.11	14.11	817.83	528.83	Fixation
109901300150	SMP	1	13.88	13.88	807.71	529.75	Fixation
109901304138	SMP	1	14.05	14.05	814.56	528.78	Fixation
109901308150	SMP	1	13.94	13.94	814.36	529.19	Fixation
109901312211	SMP	1	14.06	14.06	815.99	529.41	Fixation
109901316174	SMP	1	14.11	14.11	817.84	526.48	Fixation
109901320163	SMP	1	14.50	14.50	813.31	526.53	Fixation
109901324169	SMP	1	14.53	14.53	808.92	526.80	Fixation
109901328159	SMP	1	14.11	14.11	809.41	526.36	Fixation
109901332147	SMP	1	13.96	13.96	804.87	528.17	Fixation
109901336136	SMP	1	13.98	13.98	803.52	528.68	Fixation
109901340162	SMP	1	14.03	14.03	793.04	528.36	Fixation
109901344156	SMP	1	13.90	13.90	797.12	527.88	Fixation
109901348146	SMP	1	13.66	13.66	795.41	527.88	Fixation
109901352141	SMP	1	13.66	13.66	790.40	525.80	Fixation
109901356171	SMP	1	13.89	13.89	788.76	527.50	Fixation
109901360188	SMP	1	13.76	13.76	785.82	528.76	Fixation
109901364180	SMP	1	13.88	13.88	775.88	529.81	Fixation
109901368146	SMP	1	13.80	13.80	781.26	527.67	Fixation
109901372146	SMP	1	13.81	13.81	778.98	529.86	Fixation
109901376149	SMP	1	13.80	13.80	775.79	530.82	Fixation
109901380163	SMP	1	13.76	13.76	776.75	531.30	Fixation
109901384138	SMP	1	13.89	13.89	777.07	531.76	Fixation
109901388169	SMP	1	13.74	13.74	776.59	532.52	Fixation
109901392209	SMP	1	14.09	14.09	779.65	532.17	Fixation
109901396152	SMP	1	14.01	14.01	777.68	533.41	Fixation
109901400133	SMP	1	13.97	13.97	775.77	532.01	Fixation
109901404154	SMP	1	13.98	13.98	779.14	531.46	Fixation
109901408156	SMP	1	13.82	13.82	781.87	531.21	Fixation
109901412149	SMP	1	14.01	14.01	781.91	532.28	Fixation
109901416134	SMP	1	14.02	14.02	784.08	530.96	Fixation
109901420153	SMP	1	13.94	13.94	781.24	529.01	Fixation
109901424192	SMP	1	13.99	13.99	781.34	527.05	Fixation
109901428187	SMP	1	13.91	13.91	785.08	526.03	Fixation
109901432164	SMP	1	13.93	13.93	783.14	524.22	Fixation
109901436141	SMP	1	13.80	13.80	787.17	524.23	Fixation
109901440142	SMP	1	13.92	13.92	786.74	523.02	Fixation
109901444148	SMP	1	13.89	13.89	787.58	523.01	Fixation
109901448145	SMP	1	13.88	13.88	788.44	522.06	Fixation
109901452155	SMP	1	13.91	13.91	786.95	521.22	Fixation
109901456165	SMP	1	13.96	13.96	786.98	519.36	Fixation
109901460176	SMP	1	13.90	13.90	786.38	518.17	Fixation
109901464137	SMP	1	13.73	13.73	783.52	516.61	Fixation
109901468134	SMP	1	13.88	13.88	786.53	514.86	Fixation
109901472163	SMP	1	13.99	13.99	783.98	515.50	Fixation
109901476152	SMP	1	13.98	13.98	782.83	515.53	Fixation
109901480143	SMP	1	13.80	13.80	780.20	513.79	Fixation
109901484137	SMP	1	13.93	13.93	777.30	513.83	Fixation
109901488170	SMP	1	13.83	13.83	775.62	512.43	Fixation
109901492168	SMP	1	13.92	13.92	771.77	511.11	Fixation
109901496151	SMP	1	13.96	13.96	774.75	509.28	Fixation
109901500140	SMP	1	13.83	13.83	769.84	507.88	Fixation
109901504134	SMP	1	13.96	13.96	770.59	508.30	Fixation
109901508140	SMP	1	13.92	13.92	771.27	509.77	Fixation
109901512133	SMP	1	13.89	13.89	766.77	511.81	Fixation
109901516159	SMP	1	13.96	13.96	767.36	510.95	Fixation
109901520161	SMP	1	13.79	13.79	769.51	511.97	Fixation
109901524165	SMP	1	13.89	13.89	767.92	512.68	Fixation
109901528139	SMP	1	13.87	13.87	768.40	512.50	Fixation
109901532138	SMP	1	13.94	13.94	767.11	513.88	Fixation
109901536153	SMP	1	13.99	13.99	762.73	511.33	Fixation
109901540152	SMP	1	13.90	13.90	751.15	510.15	Fixation
109901544131	SMP	1	13.87	13.87	751.49	511.92	Fixation
109901548132	SMP	1	13.95	13.95	751.90	510.35	Fixation
109901552140	SMP	1	13.89	13.89	751.07	507.54	Fixation
