Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L POR X [px]	L POR Y [px]	L Event Info
300268902010	SMP	1	16.55	16.55	773.98	468.71	Fixation
300268906035	SMP	1	16.61	16.61	776.26	468.18	Fixation
300268910085	SMP	1	16.67	16.67	776.54	468.32	Fixation
300268914059	SMP	1	16.64	16.64	778.11	468.09	Fixation
300268918014	SMP	1	16.72	16.72	779.29	469.17	Fixation
300268921994	SMP	1	16.40	16.40	782.37	469.21	Fixation
300268925998	SMP	1	16.38	16.38	780.42	469.69	Fixation
300268930049	SMP	1	16.55	16.55	780.69	470.48	Fixation
300268934056	SMP	1	16.73	16.73	780.24	472.93	Fixation
300268938000	SMP	1	16.74	16.74	781.37	472.77	Fixation
300268942011	SMP	1	16.67	16.67	777.94	473.89	Fixation
300268946017	SMP	1	16.57	16.57	775.76	478.92	Fixation
300268950013	SMP	1	16.54	16.54	775.07	477.97	Fixation
300268954023	SMP	1	16.14	16.14	776.13	482.08	Fixation
300268958016	SMP	1	16.15	16.15	774.00	484.33	Fixation
300268962006	SMP	1	16.37	16.37	771.94	487.63	Fixation
300268965998	SMP	1	16.06	16.06	772.34	488.97	Fixation
300268970010	SMP	1	16.06	16.06	775.97	491.54	Fixation
300268974024	SMP	1	16.62	16.62	776.33	494.17	Fixation
300268978092	SMP	1	16.45	16.45	780.29	495.35	Fixation
300268981998	SMP	1	16.15	16.15	776.73	494.31	Fixation
300268985980	SMP	1	16.25	16.25	785.83	492.85	Fixation
300268989981	SMP	1	16.32	16.32	785.34	493.51	Fixation
300268994015	SMP	1	16.21	16.21	784.24	493.11	Fixation
300268998082	SMP	1	16.39	16.39	791.27	489.98	Fixation
300269002040	SMP	1	16.25	16.25	796.88	489.51	Fixation
300269006006	SMP	1	16.38	16.38	805.53	486.95	Fixation
300269010046	SMP	1	16.47	16.47	804.00	487.92	Fixation
300269013998	SMP	1	16.80	16.80	808.42	487.30	Saccade
300269017983	SMP	1	16.51	16.51	800.60	482.82	Saccade
300269021984	SMP	1	16.17	16.17	795.24	479.75	Saccade
300269026031	SMP	1	19.01	19.01	647.44	457.78	Saccade
300269030003	SMP	1	13.40	13.40	469.85	380.02	Saccade
300269034023	SMP	1	16.31	16.31	811.24	563.35	Saccade
300269037998	SMP	1	15.43	15.43	814.50	780.71	Saccade
300269042012	SMP	1	11.16	11.16	0.00	0.00	Saccade
300269046040	SMP	1	7.97	7.97	0.00	0.00	Saccade
300269050014	SMP	1	11.13	11.13	0.00	0.00	Saccade
300269053981	SMP	1	8.19	8.19	0.00	0.00	Blink
300269057980	SMP	1	5.41	5.41	0.00	0.00	Blink
300269061989	SMP	1	9.44	9.44	0.00	0.00	Blink
300269066262	SMP	1	12.37	12.37	0.00	0.00	Blink
300269070506	SMP	1	12.46	12.46	0.00	0.00	Blink
300269074082	SMP	1	11.22	11.22	0.00	0.00	Blink
300269078089	SMP	1	17.12	17.12	0.00	0.00	Blink
300269082086	SMP	1	18.10	18.10	0.00	0.00	Blink
300269085996	SMP	1	0.00	0.00	0.00	0.00	Blink
300269090019	SMP	1	0.00	0.00	0.00	0.00	Blink
300269094020	SMP	1	0.00	0.00	0.00	0.00	Blink
300269098071	SMP	1	0.00	0.00	0.00	0.00	Blink
300269102048	SMP	1	16.73	16.73	0.00	0.00	Blink
300269106004	SMP	1	14.40	14.40	0.00	0.00	Blink
300269110060	SMP	1	15.17	15.17	0.00	0.00	Blink
300269114069	SMP	1	11.24	11.24	0.00	0.00	Blink
300269118031	SMP	1	13.13	13.13	0.00	0.00	Blink
300269122020	SMP	1	22.93	22.93	0.00	0.00	Blink
300269125997	SMP	1	20.75	20.75	0.00	0.00	Blink
300269130076	SMP	1	11.11	11.11	0.00	0.00	Blink
300269134068	SMP	1	15.94	15.94	0.00	0.00	Blink
300269138029	SMP	1	16.29	16.29	0.00	0.00	Blink
300269142009	SMP	1	9.88	9.88	0.00	0.00	Blink
300269146334	SMP	1	10.42	10.42	0.00	0.00	Blink
300269150019	SMP	1	10.83	10.83	0.00	0.00	Blink
300269153980	SMP	1	10.14	10.14	0.00	0.00	Blink
300269157980	SMP	1	14.70	14.70	0.00	0.00	Blink
300269162008	SMP	1	15.00	15.00	0.00	0.00	Blink
300269166025	SMP	1	10.22	10.22	0.00	0.00	Blink
300269170039	SMP	1	11.17	11.17	0.00	0.00	Blink
300269173997	SMP	1	9.52	9.52	0.00	0.00	Blink
300269178024	SMP	1	10.93	10.93	0.00	0.00	-
300269182024	SMP	1	11.80	11.80	0.00	0.00	-
300269186003	SMP	1	14.73	14.73	937.31	680.66	-
300269189976	SMP	1	14.30	14.30	757.88	426.28	-
300269194010	SMP	1	14.78	14.78	850.57	726.43	-
300269198002	SMP	1	15.05	15.05	645.84	601.49	-
300269202016	SMP	1	14.48	14.48	733.85	619.70	-
300269206010	SMP	1	15.33	15.33	805.29	417.03	-
300269210029	SMP	1	15.24	15.24	1033.21	446.83	-
300269214011	SMP	1	15.28	15.28	847.36	540.44	-
300269217976	SMP	1	17.57	17.57	1032.40	538.42	-
300269221971	SMP	1	15.05	15.05	844.30	672.87	-
300269225983	SMP	1	16.62	16.62	637.00	433.43	-
300269230042	SMP	1	14.91	14.91	1023.78	519.89	-
300269234110	SMP	1	14.16	14.16	1024.85	579.53	-
300269237987	SMP	1	16.65	16.65	724.52	433.74	-
300269241981	SMP	1	16.80	16.80	838.70	406.56	-
300269246001	SMP	1	16.10	16.10	875.67	410.04	-
300269250050	SMP	1	17.75	17.75	829.78	402.87	-
300269253988	SMP	1	17.04	17.04	839.35	400.49	-
300269257989	SMP	1	16.94	16.94	897.78	413.06	Saccade
300269262005	SMP	1	16.17	16.17	714.60	406.95	Saccade
300269266007	SMP	1	16.13	16.13	913.43	421.75	Saccade
300269270014	SMP	1	16.16	16.16	900.76	418.64	Saccade
300269274029	SMP	1	16.00	16.00	913.95	410.86	Saccade
300269278030	SMP	1	16.43	16.43	890.85	415.00	Saccade
300269282006	SMP	1	15.91	15.91	859.98	413.33	Saccade
300269285974	SMP	1	15.75	15.75	853.86	415.90	Saccade
300269289997	SMP	1	15.89	15.89	861.96	419.21	Fixation
300269294087	SMP	1	16.03	16.03	878.82	419.99	Fixation
300269298005	SMP	1	15.88	15.88	879.37	425.08	Fixation
300269301999	SMP	1	15.79	15.79	885.43	422.85	Fixation
300269305991	SMP	1	16.04	16.04	870.14	425.94	Fixation
300269310005	SMP	1	15.75	15.75	871.16	423.66	Fixation
300269313995	SMP	1	16.13	16.13	866.26	422.57	Fixation
300269317982	SMP	1	16.05	16.05	864.01	424.69	Fixation
300269322009	SMP	1	16.00	16.00	862.24	426.46	Fixation
300269325983	SMP	1	15.98	15.98	856.80	432.66	Fixation
300269329989	SMP	1	16.01	16.01	854.75	431.92	Fixation
300269333995	SMP	1	15.99	15.99	851.05	437.85	Fixation
300269337995	SMP	1	15.96	15.96	846.69	437.54	Fixation
300269342047	SMP	1	16.24	16.24	855.40	430.87	Fixation
300269346016	SMP	1	15.52	15.52	850.78	433.65	Fixation
300269349999	SMP	1	15.93	15.93	846.37	433.95	Fixation
300269353997	SMP	1	15.58	15.58	845.00	433.93	Fixation
300269357975	SMP	1	15.49	15.49	843.77	434.05	Fixation
300269361976	SMP	1	15.46	15.46	841.19	435.25	Fixation
300269365978	SMP	1	15.51	15.51	838.05	433.75	Fixation
300269370126	SMP	1	15.49	15.49	825.65	434.61	Fixation
300269374023	SMP	1	15.49	15.49	822.37	432.44	Fixation
300269378005	SMP	1	15.50	15.50	824.14	430.70	Fixation
300269381982	SMP	1	15.40	15.40	809.90	430.42	Fixation
300269385965	SMP	1	15.29	15.29	820.58	432.69	Fixation
300269389996	SMP	1	15.41	15.41	803.20	435.69	Fixation
300269394038	SMP	1	15.36	15.36	814.05	435.70	Fixation
300269398014	SMP	1	15.35	15.35	810.27	438.15	Fixation
300269402031	SMP	1	15.38	15.38	808.70	440.13	Fixation
300269406017	SMP	1	15.33	15.33	806.57	441.62	Fixation
300269410012	SMP	1	15.30	15.30	803.38	442.56	Fixation
300269413990	SMP	1	15.27	15.27	809.87	442.86	Fixation
300269418002	SMP	1	15.33	15.33	810.14	444.43	Fixation
300269422008	SMP	1	15.28	15.28	803.27	445.12	Fixation
300269425987	SMP	1	15.39	15.39	804.29	446.74	Fixation
300269429986	SMP	1	15.39	15.39	806.10	444.92	Fixation
300269434011	SMP	1	15.36	15.36	804.39	443.30	Saccade
300269437985	SMP	1	15.44	15.44	802.47	442.06	Saccade
300269442021	SMP	1	15.35	15.35	817.35	443.32	Saccade
300269445982	SMP	1	15.34	15.34	824.03	442.70	Saccade
300269449976	SMP	1	15.32	15.32	845.33	443.67	Saccade
300269453968	SMP	1	15.47	15.47	838.41	445.02	Saccade
300269457981	SMP	1	15.37	15.37	851.84	441.69	Saccade
300269461987	SMP	1	15.51	15.51	848.51	444.29	Fixation
300269465987	SMP	1	15.57	15.57	842.83	443.48	Fixation
300269470020	SMP	1	15.41	15.41	847.94	445.02	Fixation
300269474001	SMP	1	15.29	15.29	845.34	445.76	Fixation
300269478016	SMP	1	15.67	15.67	842.92	447.65	Fixation
300269482007	SMP	1	15.35	15.35	846.70	450.13	Fixation
300269486005	SMP	1	15.70	15.70	840.98	451.94	Fixation
300269489977	SMP	1	15.39	15.39	840.38	452.19	Fixation
300269494067	SMP	1	15.64	15.64	839.93	452.12	Fixation
300269497993	SMP	1	15.66	15.66	835.82	453.86	Fixation
300269502002	SMP	1	15.74	15.74	833.31	457.59	Fixation
300269506012	SMP	1	15.45	15.45	832.96	458.68	Fixation
300269510056	SMP	1	15.70	15.70	831.72	460.22	Fixation
300269514096	SMP	1	15.76	15.76	827.34	461.30	Fixation
300269517982	SMP	1	15.60	15.60	828.15	462.60	Fixation
300269521964	SMP	1	15.75	15.75	824.80	463.98	Fixation
300269525957	SMP	1	15.76	15.76	825.19	464.78	Fixation
300269530037	SMP	1	15.88	15.88	826.90	464.38	Fixation
300269533999	SMP	1	15.84	15.84	822.88	464.94	Fixation
300269537992	SMP	1	15.80	15.80	825.17	465.05	Fixation
300269541980	SMP	1	15.84	15.84	825.62	464.71	Fixation
300269546070	SMP	1	15.97	15.97	823.38	463.14	Fixation
300269550017	SMP	1	15.82	15.82	821.95	463.39	Fixation
300269553978	SMP	1	15.82	15.82	823.17	463.74	Fixation
300269557955	SMP	1	15.80	15.80	823.99	464.02	Fixation
300269561973	SMP	1	15.94	15.94	823.80	463.82	Fixation
300269565998	SMP	1	15.98	15.98	824.73	463.21	Fixation
300269570144	SMP	1	16.03	16.03	823.14	463.78	Fixation
300269573983	SMP	1	16.06	16.06	824.39	464.01	Fixation
300269577975	SMP	1	15.96	15.96	825.49	464.40	Fixation
300269582012	SMP	1	16.16	16.16	824.66	465.08	Fixation
300269586007	SMP	1	16.04	16.04	825.58	465.94	Fixation
300269589961	SMP	1	16.06	16.06	827.50	467.02	Fixation
300269593990	SMP	1	16.18	16.18	828.28	467.21	Fixation
300269598001	SMP	1	15.96	15.96	828.82	467.21	Fixation
300269602026	SMP	1	15.94	15.94	828.02	467.65	Fixation
300269605991	SMP	1	15.92	15.92	828.39	467.18	Fixation
300269610050	SMP	1	16.02	16.02	823.27	466.18	Fixation
300269614019	SMP	1	15.90	15.90	823.82	465.08	Fixation
300269617995	SMP	1	15.95	15.95	816.17	469.96	Fixation
300269621961	SMP	1	15.58	15.58	817.29	471.95	Fixation
300269625954	SMP	1	15.98	15.98	809.90	471.67	Fixation
300269629976	SMP	1	15.92	15.92	804.16	471.50	Fixation
300269634014	SMP	1	16.10	16.10	803.31	474.55	Fixation
300269637994	SMP	1	16.02	16.02	809.10	477.19	Fixation
300269641975	SMP	1	15.88	15.88	805.17	478.09	Fixation
300269645993	SMP	1	16.12	16.12	808.21	481.13	Fixation
300269650012	SMP	1	15.83	15.83	811.24	483.70	Fixation
300269653978	SMP	1	16.11	16.11	812.63	485.86	Fixation
300269657966	SMP	1	15.71	15.71	811.74	487.40	Fixation
300269661988	SMP	1	15.66	15.66	820.64	486.38	Fixation
300269666109	SMP	1	15.91	15.91	820.67	487.18	Fixation
300269670225	SMP	1	15.69	15.69	819.28	485.11	Fixation
300269673977	SMP	1	16.20	16.20	822.08	482.46	Fixation
300269677977	SMP	1	15.95	15.95	826.49	480.20	Fixation
300269682002	SMP	1	15.68	15.68	825.45	479.20	Fixation
300269685967	SMP	1	15.94	15.94	827.98	478.43	Fixation
300269689979	SMP	1	15.75	15.75	826.67	480.85	Fixation
300269693957	SMP	1	15.92	15.92	825.27	478.88	-
300269697970	SMP	1	16.03	16.03	818.74	474.62	-
300269701988	SMP	1	16.03	16.03	786.71	476.39	-
300269705988	SMP	1	16.01	16.01	811.54	476.01	Fixation
300269709991	SMP	1	15.98	15.98	811.73	472.78	Fixation
300269713986	SMP	1	15.92	15.92	797.48	472.86	Fixation
300269717966	SMP	1	15.91	15.91	799.16	473.56	Fixation
300269721975	SMP	1	16.08	16.08	796.13	473.95	Fixation
300269725992	SMP	1	16.08	16.08	800.98	474.37	Fixation
300269730094	SMP	1	16.09	16.09	797.18	474.47	Fixation
300269733978	SMP	1	16.09	16.09	794.51	473.22	Fixation
300269737979	SMP	1	16.06	16.06	795.22	471.59	Fixation
300269741963	SMP	1	15.50	15.50	787.92	470.02	Fixation
300269746025	SMP	1	16.05	16.05	792.06	469.18	Fixation
300269749987	SMP	1	15.58	15.58	790.59	467.31	Fixation
300269753988	SMP	1	15.95	15.95	785.12	465.91	Fixation
300269757973	SMP	1	15.88	15.88	787.03	465.93	Fixation
300269761972	SMP	1	15.99	15.99	783.95	463.00	Fixation
300269765964	SMP	1	16.01	16.01	781.01	461.22	Fixation
300269770026	SMP	1	15.98	15.98	781.50	458.07	Fixation
300269774002	SMP	1	15.88	15.88	778.10	456.10	Fixation
300269777992	SMP	1	16.07	16.07	772.03	453.59	Fixation
300269781966	SMP	1	15.90	15.90	774.83	450.66	Fixation
300269785972	SMP	1	15.89	15.89	770.22	450.76	Fixation
300269789985	SMP	1	15.98	15.98	772.84	447.40	Fixation
300269794107	SMP	1	15.90	15.90	771.73	446.02	Fixation
300269797978	SMP	1	15.94	15.94	764.92	444.27	Fixation
300269802005	SMP	1	15.91	15.91	762.82	444.01	Fixation
300269805989	SMP	1	15.91	15.91	762.29	444.58	Fixation
300269809967	SMP	1	16.01	16.01	758.39	444.18	Fixation
300269813971	SMP	1	16.11	16.11	759.44	444.87	Fixation
300269817953	SMP	1	15.95	15.95	758.21	444.34	Fixation
300269822001	SMP	1	15.87	15.87	758.24	444.76	Fixation
300269825973	SMP	1	15.96	15.96	757.18	445.51	Fixation
300269829978	SMP	1	15.97	15.97	754.72	445.37	Fixation
300269833980	SMP	1	15.85	15.85	749.94	447.88	Fixation
300269837984	SMP	1	16.01	16.01	750.19	449.64	Fixation
300269842008	SMP	1	15.94	15.94	751.97	451.93	Fixation
300269845982	SMP	1	16.03	16.03	751.85	452.30	Fixation
300269849974	SMP	1	15.85	15.85	751.58	452.20	Fixation
300269853988	SMP	1	15.98	15.98	751.37	452.44	Fixation
300269858025	SMP	1	15.83	15.83	750.24	452.19	Fixation
300269861976	SMP	1	15.93	15.93	750.11	452.11	Fixation
300269865984	SMP	1	16.05	16.05	756.29	450.72	Fixation
300269870012	SMP	1	16.02	16.02	754.06	450.23	Fixation
300269873988	SMP	1	16.04	16.04	752.76	451.40	Fixation
300269877979	SMP	1	16.08	16.08	757.48	449.29	Fixation
300269881990	SMP	1	15.96	15.96	759.73	446.77	Fixation
300269885974	SMP	1	15.84	15.84	761.61	447.63	Fixation
300269889967	SMP	1	16.06	16.06	764.88	445.41	Fixation
300269893952	SMP	1	15.95	15.95	761.53	445.96	Fixation
300269897971	SMP	1	15.87	15.87	767.62	445.90	Fixation
300269901990	SMP	1	15.94	15.94	768.71	446.32	Fixation
300269905984	SMP	1	16.04	16.04	771.29	441.90	Fixation
300269909986	SMP	1	15.91	15.91	768.23	443.30	Fixation
300269914057	SMP	1	16.02	16.02	767.59	441.10	Fixation
300269917992	SMP	1	16.08	16.08	768.13	438.67	Fixation
300269921960	SMP	1	15.89	15.89	767.19	438.07	Fixation
