Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L POR X [px]	L POR Y [px]	L Event Info
166976842321	SMP	1	14.95	14.95	973.27	538.05	Fixation
166976847047	SMP	1	14.92	14.92	971.14	536.16	Saccade
166976850430	SMP	1	14.90	14.90	970.04	534.12	Saccade
166976854329	SMP	1	14.90	14.90	967.58	530.36	Saccade
166976858311	SMP	1	15.00	15.00	968.38	523.76	Saccade
166976862310	SMP	1	15.03	15.03	965.31	519.98	Saccade
166976866337	SMP	1	15.20	15.20	945.49	531.58	Saccade
166976870326	SMP	1	15.12	15.12	831.83	524.46	Saccade
166976874315	SMP	1	15.07	15.07	800.44	528.28	Saccade
166976878370	SMP	1	15.22	15.22	798.48	531.18	Saccade
166976882342	SMP	1	15.15	15.15	794.84	527.27	Saccade
166976886395	SMP	1	14.98	14.98	792.26	523.28	Fixation
166976890318	SMP	1	15.16	15.16	796.23	526.31	Fixation
166976894320	SMP	1	15.15	15.15	798.50	526.56	Fixation
166976898315	SMP	1	15.24	15.24	798.53	529.46	Fixation
166976902316	SMP	1	15.13	15.13	797.13	528.35	Fixation
166976906306	SMP	1	15.12	15.12	799.45	529.09	Fixation
166976910312	SMP	1	15.13	15.13	797.95	526.76	Fixation
166976914343	SMP	1	15.05	15.05	796.35	525.98	Fixation
166976918362	SMP	1	15.04	15.04	797.18	526.81	Fixation
166976922316	SMP	1	15.01	15.01	797.28	527.50	Fixation
166976926310	SMP	1	14.95	14.95	797.85	526.87	Fixation
166976930392	SMP	1	15.07	15.07	799.38	528.58	Fixation
166976934349	SMP	1	14.92	14.92	799.41	528.76	Fixation
166976938321	SMP	1	14.94	14.94	799.14	530.52	Fixation
166976942319	SMP	1	14.86	14.86	801.86	529.03	Fixation
166976946387	SMP	1	14.85	14.85	804.81	529.93	Fixation
166976950331	SMP	1	14.81	14.81	804.94	529.11	Fixation
166976954315	SMP	1	14.75	14.75	801.95	533.27	Fixation
166976958330	SMP	1	14.85	14.85	802.53	536.01	Fixation
166976962320	SMP	1	14.73	14.73	804.72	536.91	Fixation
166976966313	SMP	1	14.78	14.78	804.15	536.92	Fixation
166976970304	SMP	1	14.78	14.78	797.94	535.73	Fixation
166976974308	SMP	1	14.88	14.88	796.59	533.92	Fixation
166976978352	SMP	1	14.66	14.66	796.66	531.45	Fixation
166976982336	SMP	1	14.80	14.80	794.56	529.30	Fixation
166976986380	SMP	1	14.78	14.78	792.58	526.63	Fixation
166976990319	SMP	1	14.82	14.82	791.75	523.25	Fixation
166976994320	SMP	1	14.85	14.85	790.09	522.21	Fixation
166976998329	SMP	1	14.84	14.84	791.93	518.93	Fixation
166977002316	SMP	1	14.92	14.92	790.76	518.36	Fixation
166977006312	SMP	1	14.86	14.86	789.41	519.27	Fixation
166977010307	SMP	1	14.81	14.81	787.64	517.68	Fixation
166977014352	SMP	1	14.68	14.68	788.08	514.97	Fixation
166977018322	SMP	1	14.72	14.72	787.32	515.30	Fixation
166977022316	SMP	1	14.68	14.68	786.50	515.49	Fixation
166977026307	SMP	1	14.56	14.56	785.32	515.54	Fixation
166977030311	SMP	1	14.67	14.67	786.10	515.52	Fixation
166977034356	SMP	1	14.39	14.39	785.81	517.48	Fixation
166977038323	SMP	1	14.38	14.38	786.12	519.88	Fixation
166977042312	SMP	1	14.40	14.40	784.52	523.69	Fixation
166977046361	SMP	1	14.45	14.45	782.29	524.70	Fixation
166977050330	SMP	1	14.50	14.50	781.33	525.16	Fixation
166977054366	SMP	1	14.45	14.45	781.26	526.22	Fixation
166977058332	SMP	1	14.61	14.61	781.37	528.40	Fixation
166977062341	SMP	1	14.57	14.57	781.66	528.68	Fixation
166977066305	SMP	1	14.69	14.69	784.09	528.41	Fixation
166977070305	SMP	1	14.59	14.59	784.85	529.44	Fixation
166977074307	SMP	1	14.71	14.71	786.00	530.70	Fixation
166977078909	SMP	1	14.66	14.66	788.28	529.72	Fixation
166977082313	SMP	1	14.57	14.57	790.38	528.13	Fixation
166977086312	SMP	1	14.44	14.44	793.67	525.92	Fixation
166977090308	SMP	1	14.64	14.64	796.02	524.82	Fixation
166977094323	SMP	1	14.64	14.64	799.38	525.01	Fixation
166977098295	SMP	1	14.58	14.58	801.06	523.31	Fixation
166977102328	SMP	1	14.62	14.62	802.85	522.40	Fixation
166977106307	SMP	1	14.69	14.69	805.58	522.81	Fixation
166977110374	SMP	1	14.62	14.62	806.03	524.02	Fixation
166977114230	SMP	1	14.58	14.58	806.58	524.57	Fixation
166977118313	SMP	1	14.41	14.41	806.77	524.76	Fixation
166977122337	SMP	1	14.51	14.51	806.46	525.92	Fixation
166977126330	SMP	1	14.66	14.66	806.12	528.28	Fixation
166977130302	SMP	1	14.55	14.55	805.67	529.19	Fixation
166977134308	SMP	1	14.48	14.48	805.33	530.29	Fixation
166977138309	SMP	1	14.49	14.49	804.70	530.69	Fixation
166977142300	SMP	1	14.16	14.16	804.25	531.24	Fixation
166977146348	SMP	1	14.55	14.55	803.57	532.02	Fixation
166977150315	SMP	1	14.19	14.19	801.86	531.03	Fixation
166977154320	SMP	1	14.45	14.45	801.60	531.03	Fixation
166977158314	SMP	1	14.12	14.12	801.55	530.77	Fixation
166977162295	SMP	1	14.15	14.15	801.63	530.90	Fixation
166977166294	SMP	1	14.31	14.31	801.50	530.14	Fixation
166977170330	SMP	1	14.10	14.10	801.11	529.38	Fixation
166977174327	SMP	1	14.14	14.14	799.89	529.34	Fixation
166977178301	SMP	1	14.09	14.09	798.43	529.34	Fixation
166977182307	SMP	1	14.41	14.41	797.37	528.55	Fixation
166977186324	SMP	1	14.06	14.06	796.34	528.46	Fixation
166977190347	SMP	1	14.01	14.01	795.34	528.58	Fixation
166977194300	SMP	1	14.02	14.02	794.86	529.62	Fixation
166977198296	SMP	1	14.25	14.25	792.79	529.50	Fixation
166977202305	SMP	1	14.24	14.24	791.84	529.54	Fixation
166977206303	SMP	1	13.84	13.84	790.40	529.89	Fixation
166977210289	SMP	1	13.99	13.99	789.53	530.29	Fixation
166977214333	SMP	1	14.07	14.07	790.25	532.28	Fixation
166977218347	SMP	1	13.89	13.89	791.69	534.02	Fixation
166977222323	SMP	1	13.86	13.86	793.32	534.97	Fixation
166977226299	SMP	1	13.64	13.64	793.09	534.88	Fixation
166977230293	SMP	1	13.74	13.74	796.46	538.44	Fixation
166977234366	SMP	1	13.79	13.79	796.99	550.34	Fixation
166977238332	SMP	1	13.88	13.88	799.43	546.73	Fixation
166977242296	SMP	1	13.77	13.77	797.55	551.75	Fixation
166977246335	SMP	1	13.74	13.74	799.81	554.68	Fixation
166977250314	SMP	1	13.76	13.76	801.03	555.85	Fixation
166977254408	SMP	1	13.66	13.66	802.01	559.47	Fixation
166977258313	SMP	1	13.64	13.64	800.48	559.61	Fixation
166977262300	SMP	1	14.28	14.28	802.27	562.28	Fixation
166977266298	SMP	1	14.15	14.15	802.46	563.92	Fixation
166977270303	SMP	1	14.24	14.24	803.86	565.64	Fixation
166977274286	SMP	1	13.60	13.60	802.42	566.05	Fixation
166977278319	SMP	1	13.82	13.82	804.21	565.07	Fixation
166977282351	SMP	1	13.84	13.84	805.31	563.87	Fixation
166977286363	SMP	1	13.65	13.65	805.81	562.79	Fixation
166977290294	SMP	1	13.66	13.66	806.94	562.20	Fixation
166977294295	SMP	1	13.74	13.74	808.09	560.75	Fixation
166977298290	SMP	1	13.85	13.85	808.49	559.69	Fixation
166977302305	SMP	1	13.80	13.80	809.99	555.66	Fixation
166977306293	SMP	1	13.89	13.89	809.82	552.94	Fixation
166977310292	SMP	1	13.66	13.66	809.50	548.31	Fixation
166977314351	SMP	1	13.46	13.46	808.59	545.79	Fixation
166977318405	SMP	1	13.70	13.70	808.78	544.77	Fixation
166977322305	SMP	1	13.61	13.61	809.17	539.55	Fixation
166977326310	SMP	1	13.63	13.63	808.84	537.40	Fixation
166977330297	SMP	1	13.60	13.60	809.20	535.46	Fixation
166977334295	SMP	1	13.57	13.57	809.08	530.93	Fixation
166977338293	SMP	1	13.54	13.54	806.87	529.95	Fixation
166977342288	SMP	1	13.29	13.29	807.94	526.72	Fixation
166977346317	SMP	1	13.32	13.32	807.66	526.45	Fixation
166977350329	SMP	1	13.73	13.73	807.46	525.62	Fixation
166977354307	SMP	1	13.76	13.76	808.90	525.78	Fixation
166977358304	SMP	1	13.40	13.40	808.37	523.43	Fixation
166977362294	SMP	1	13.78	13.78	809.06	524.09	Fixation
166977366294	SMP	1	13.58	13.58	808.25	524.79	Fixation
166977370292	SMP	1	13.67	13.67	804.43	529.97	Fixation
166977374311	SMP	1	13.55	13.55	802.99	535.60	Fixation
166977378331	SMP	1	13.56	13.56	800.86	532.89	Fixation
166977382313	SMP	1	13.80	13.80	799.66	531.00	Fixation
166977386218	SMP	1	13.61	13.61	798.44	529.65	Fixation
166977390351	SMP	1	13.52	13.52	799.00	530.47	Fixation
166977394320	SMP	1	13.61	13.61	800.98	531.60	Fixation
166977398302	SMP	1	13.60	13.60	803.30	532.15	Fixation
166977402160	SMP	1	13.53	13.53	799.88	526.95	Fixation
166977406292	SMP	1	13.65	13.65	802.49	521.97	Fixation
166977410282	SMP	1	13.38	13.38	799.10	511.91	Fixation
166977414316	SMP	1	13.28	13.28	801.02	513.78	Fixation
166977418362	SMP	1	13.26	13.26	801.54	508.77	Fixation
166977422298	SMP	1	13.42	13.42	793.95	505.69	Fixation
166977426290	SMP	1	13.29	13.29	789.97	507.91	Fixation
166977430283	SMP	1	13.20	13.20	785.34	504.96	Fixation
166977434296	SMP	1	13.17	13.17	783.85	502.97	Fixation
166977438288	SMP	1	13.34	13.34	788.66	501.36	Fixation
166977442311	SMP	1	13.28	13.28	786.27	499.72	Fixation
166977446327	SMP	1	13.66	13.66	783.19	501.55	Fixation
166977450166	SMP	1	13.68	13.68	782.71	505.02	Fixation
166977454360	SMP	1	13.69	13.69	781.40	506.87	Fixation
166977458303	SMP	1	13.85	13.85	783.48	510.23	Fixation
166977462305	SMP	1	13.71	13.71	783.42	507.90	Fixation
166977466164	SMP	1	13.85	13.85	786.77	510.71	Fixation
166977470289	SMP	1	13.46	13.46	789.97	510.48	Fixation
166977474281	SMP	1	13.72	13.72	791.56	510.53	Fixation
166977478294	SMP	1	13.46	13.46	793.88	510.70	Fixation
166977482176	SMP	1	13.45	13.45	794.73	510.10	Fixation
166977486319	SMP	1	13.60	13.60	796.75	511.89	Fixation
166977490298	SMP	1	13.33	13.33	796.58	509.94	Fixation
166977494294	SMP	1	13.39	13.39	798.89	508.46	Fixation
166977498150	SMP	1	13.67	13.67	799.95	507.89	Fixation
166977502325	SMP	1	13.61	13.61	801.21	506.54	Fixation
166977506311	SMP	1	13.42	13.42	801.38	506.76	Fixation
166977510283	SMP	1	13.30	13.30	800.89	505.10	Fixation
166977514337	SMP	1	13.39	13.39	801.65	504.38	Fixation
166977518348	SMP	1	13.47	13.47	801.53	504.63	Fixation
166977522320	SMP	1	13.48	13.48	801.25	503.83	Fixation
166977526304	SMP	1	13.43	13.43	800.27	502.69	Fixation
166977530154	SMP	1	13.44	13.44	799.81	503.38	Fixation
166977534283	SMP	1	13.57	13.57	799.32	503.41	Fixation
166977538288	SMP	1	13.42	13.42	798.13	503.34	Fixation
166977542277	SMP	1	13.36	13.36	798.16	498.03	Fixation
166977546218	SMP	1	13.37	13.37	797.10	496.32	Fixation
166977550307	SMP	1	13.24	13.24	794.57	493.43	Fixation
166977554297	SMP	1	13.35	13.35	793.61	491.77	Fixation
166977558290	SMP	1	13.30	13.30	791.54	494.09	Fixation
166977562151	SMP	1	13.52	13.52	788.76	495.36	Fixation
166977566281	SMP	1	13.39	13.39	787.32	496.28	Fixation
166977570291	SMP	1	13.26	13.26	786.56	490.76	Fixation
166977574308	SMP	1	13.22	13.22	785.50	485.93	Fixation
166977578184	SMP	1	13.38	13.38	785.56	484.84	Fixation
166977582299	SMP	1	13.24	13.24	785.68	479.29	Fixation
166977586307	SMP	1	13.34	13.34	785.13	481.42	Fixation
166977590286	SMP	1	13.33	13.33	785.87	487.27	Fixation
166977594152	SMP	1	13.45	13.45	787.72	485.18	Fixation
166977598304	SMP	1	13.49	13.49	787.74	489.60	-
166977602294	SMP	1	13.36	13.36	789.08	497.56	-
166977606286	SMP	1	13.49	13.49	791.90	506.86	-
166977610147	SMP	1	13.49	13.49	794.04	515.70	-
166977614294	SMP	1	13.41	13.41	796.30	512.33	Fixation
166977618314	SMP	1	13.49	13.49	799.16	501.48	Fixation
166977622173	SMP	1	13.54	13.54	798.89	511.95	Fixation
166977626163	SMP	1	13.35	13.35	800.70	507.04	Fixation
166977630272	SMP	1	13.62	13.62	802.14	508.05	Fixation
166977634148	SMP	1	13.66	13.66	802.21	506.44	Fixation
166977638162	SMP	1	13.47	13.47	802.39	512.12	Fixation
166977642166	SMP	1	13.72	13.72	806.75	515.96	Fixation
166977646180	SMP	1	13.64	13.64	807.27	513.16	Fixation
166977650173	SMP	1	13.63	13.63	808.28	512.42	Fixation
166977654169	SMP	1	13.73	13.73	808.87	513.14	Fixation
166977658151	SMP	1	13.71	13.71	809.15	511.66	Fixation
166977662145	SMP	1	13.58	13.58	808.64	512.80	Fixation
166977666174	SMP	1	13.65	13.65	809.36	510.54	Fixation
166977670164	SMP	1	13.73	13.73	809.81	510.83	Fixation
166977674149	SMP	1	13.20	13.20	808.49	510.63	Fixation
166977678154	SMP	1	13.66	13.66	808.22	512.69	Fixation
166977682165	SMP	1	13.56	13.56	809.30	512.62	Fixation
166977686178	SMP	1	13.65	13.65	807.16	513.31	Fixation
166977690154	SMP	1	13.19	13.19	804.64	514.54	Fixation
166977694157	SMP	1	13.24	13.24	802.85	513.75	Fixation
166977698148	SMP	1	13.71	13.71	802.86	513.77	Fixation
166977702205	SMP	1	13.71	13.71	802.31	514.56	Fixation
166977706160	SMP	1	13.41	13.41	800.10	516.18	Fixation
166977710154	SMP	1	13.53	13.53	797.21	516.57	Fixation
166977714170	SMP	1	13.52	13.52	795.64	517.23	Saccade
166977718195	SMP	1	13.79	13.79	794.45	518.29	Saccade
166977722162	SMP	1	13.48	13.48	787.76	519.01	Saccade
166977726180	SMP	1	13.92	13.92	777.54	520.45	Saccade
166977730153	SMP	1	13.84	13.84	768.32	520.97	Saccade
166977734149	SMP	1	13.96	13.96	766.30	521.75	Saccade
166977738153	SMP	1	13.76	13.76	765.44	523.75	Fixation
166977742144	SMP	1	13.97	13.97	763.46	524.98	Fixation
166977746168	SMP	1	13.76	13.76	765.22	524.40	Fixation
166977750191	SMP	1	13.82	13.82	760.71	524.35	Fixation
166977754152	SMP	1	13.84	13.84	756.18	526.41	Fixation
166977758152	SMP	1	13.49	13.49	752.28	527.39	Fixation
166977762152	SMP	1	13.82	13.82	753.08	529.97	Fixation
166977766145	SMP	1	13.97	13.97	752.25	536.00	Fixation
166977770137	SMP	1	13.62	13.62	751.10	536.47	Fixation
166977774170	SMP	1	13.82	13.82	753.20	539.00	Fixation
166977778188	SMP	1	13.52	13.52	753.48	540.39	Fixation
166977782557	SMP	1	13.81	13.81	754.51	540.55	Fixation
166977786170	SMP	1	13.87	13.87	752.89	541.98	Fixation
166977790150	SMP	1	13.82	13.82	752.67	542.06	Fixation
166977794177	SMP	1	13.82	13.82	753.05	541.88	Fixation
166977798161	SMP	1	13.93	13.93	752.54	542.34	Fixation
166977802147	SMP	1	13.77	13.77	754.03	541.06	Fixation
166977806146	SMP	1	13.84	13.84	755.16	540.59	Fixation
166977810140	SMP	1	13.60	13.60	755.07	537.05	Fixation
166977814203	SMP	1	13.58	13.58	756.11	534.87	Fixation
166977818168	SMP	1	13.93	13.93	759.35	534.85	Fixation
166977822149	SMP	1	13.65	13.65	761.10	531.88	Fixation
166977826146	SMP	1	13.98	13.98	768.00	530.35	Fixation
166977830146	SMP	1	14.24	14.24	777.95	527.45	Fixation
166977834133	SMP	1	13.80	13.80	766.00	525.18	Fixation
166977838171	SMP	1	13.97	13.97	771.25	526.51	Fixation
166977842274	SMP	1	13.87	13.87	772.34	525.71	Fixation
166977846172	SMP	1	13.80	13.80	773.26	524.10	Fixation
166977850159	SMP	1	13.77	13.77	771.29	526.31	Fixation
166977854166	SMP	1	14.10	14.10	772.41	528.60	Fixation
166977858169	SMP	1	13.96	13.96	773.64	530.35	Fixation
166977862145	SMP	1	13.63	13.63	766.87	529.37	Fixation
166977866133	SMP	1	13.54	13.54	759.54	529.51	Fixation
166977870142	SMP	1	13.47	13.47	758.56	531.49	Fixation
166977874149	SMP	1	13.62	13.62	755.42	530.57	Fixation
166977878148	SMP	1	13.60	13.60	757.08	532.38	Fixation
166977882153	SMP	1	13.61	13.61	756.65	530.37	Fixation
166977886152	SMP	1	13.61	13.61	756.01	529.79	Fixation
166977890164	SMP	1	13.45	13.45	757.51	530.90	Fixation
166977894143	SMP	1	13.27	13.27	756.26	529.14	Fixation
166977898133	SMP	1	13.74	13.74	756.11	527.45	Fixation
166977902191	SMP	1	13.44	13.44	758.15	525.94	Fixation
166977906152	SMP	1	13.88	13.88	759.96	524.86	Fixation
166977910256	SMP	1	13.55	13.55	762.01	522.61	Fixation
166977914161	SMP	1	13.93	13.93	763.61	521.97	Fixation
166977918150	SMP	1	13.98	13.98	765.90	522.34	Fixation
166977922176	SMP	1	13.99	13.99	764.90	521.57	Fixation
166977926154	SMP	1	13.84	13.84	766.15	522.65	Fixation
166977930142	SMP	1	13.95	13.95	765.53	521.57	Fixation
166977934135	SMP	1	13.79	13.79	765.69	521.18	Fixation
166977938142	SMP	1	13.92	13.92	766.25	522.11	Fixation
166977942192	SMP	1	13.44	13.44	766.27	521.20	Fixation
166977946169	SMP	1	13.38	13.38	765.02	520.70	Fixation
166977950151	SMP	1	13.65	13.65	764.99	519.21	Fixation
166977954199	SMP	1	13.40	13.40	764.29	520.62	Fixation
166977958143	SMP	1	13.65	13.65	764.26	520.45	Fixation
166977962129	SMP	1	13.76	13.76	765.83	519.87	Fixation
166977966154	SMP	1	13.31	13.31	766.54	515.87	Fixation
166977970248	SMP	1	13.55	13.55	768.01	513.21	Fixation
166977974146	SMP	1	13.62	13.62	770.21	506.96	Fixation
166977978159	SMP	1	13.70	13.70	772.03	506.67	Fixation
166977982148	SMP	1	13.59	13.59	776.34	504.16	Fixation
166977986151	SMP	1	13.33	13.33	777.50	501.75	Fixation
166977990143	SMP	1	13.74	13.74	779.49	503.04	Fixation
166977994156	SMP	1	13.76	13.76	781.15	503.00	Fixation
166977998138	SMP	1	13.61	13.61	780.84	501.98	Fixation
166978002156	SMP	1	13.58	13.58	782.13	500.11	Fixation
166978006140	SMP	1	13.74	13.74	781.26	499.10	Fixation
166978010127	SMP	1	13.73	13.73	780.01	498.29	Fixation
166978014167	SMP	1	13.65	13.65	777.20	498.80	Fixation
166978018149	SMP	1	13.54	13.54	776.66	498.74	Fixation
166978022146	SMP	1	13.67	13.67	774.77	499.20	Fixation
166978026133	SMP	1	13.45	13.45	770.41	499.76	Fixation
166978030135	SMP	1	13.80	13.80	769.57	501.39	Fixation
166978034229	SMP	1	13.83	13.83	766.25	501.38	Fixation
166978038159	SMP	1	13.61	13.61	765.01	502.62	Fixation
166978042132	SMP	1	13.83	13.83	764.19	502.81	Fixation
166978046151	SMP	1	13.80	13.80	762.83	505.42	Fixation
166978050152	SMP	1	13.75	13.75	760.83	506.45	Fixation
166978054143	SMP	1	13.73	13.73	760.08	507.79	Fixation
166978058134	SMP	1	13.66	13.66	758.79	508.30	Fixation
166978062156	SMP	1	13.52	13.52	758.41	511.23	Fixation
166978066146	SMP	1	13.66	13.66	758.67	514.43	Fixation
166978070146	SMP	1	13.65	13.65	759.69	515.16	Fixation
166978074128	SMP	1	13.75	13.75	764.66	515.95	Fixation
166978078134	SMP	1	13.90	13.90	770.70	516.69	Fixation
166978082183	SMP	1	13.81	13.81	771.18	516.04	Fixation
166978086157	SMP	1	13.68	13.68	772.23	515.54	Fixation
166978090141	SMP	1	13.81	13.81	772.05	515.19	Fixation
166978094148	SMP	1	13.67	13.67	775.53	516.60	Fixation
166978098132	SMP	1	13.65	13.65	775.38	517.08	Fixation
166978102130	SMP	1	13.73	13.73	776.61	518.02	Fixation
166978106145	SMP	1	13.57	13.57	778.68	519.52	Fixation
166978110133	SMP	1	13.98	13.98	780.95	519.29	Fixation
166978114171	SMP	1	13.96	13.96	781.48	519.54	Fixation
166978118144	SMP	1	13.86	13.86	780.56	524.19	Fixation
166978122137	SMP	1	13.70	13.70	780.32	528.14	Fixation
166978126160	SMP	1	13.53	13.53	783.46	525.23	Fixation
166978130133	SMP	1	13.50	13.50	784.40	525.64	Fixation
166978134126	SMP	1	13.55	13.55	789.32	525.42	Fixation
166978138126	SMP	1	13.63	13.63	787.88	525.19	Fixation
166978142128	SMP	1	13.57	13.57	789.46	525.69	Fixation
166978146144	SMP	1	13.69	13.69	787.87	528.05	Fixation
166978150152	SMP	1	13.86	13.86	786.69	526.75	Fixation
166978154212	SMP	1	13.55	13.55	784.25	526.52	Fixation
166978158137	SMP	1	13.54	13.54	783.86	525.12	Fixation
166978162137	SMP	1	13.58	13.58	783.32	523.85	Fixation
166978166125	SMP	1	13.59	13.59	782.03	521.34	Fixation
166978170122	SMP	1	13.65	13.65	781.92	520.00	Fixation
